src_id,zh,vi
1443,所以，因为我反正坐在热椅上，我也可以向你演示一下，这样你就可以知道它是什么样子了。,"Vì vậy, vì tôi đang ở đây trong cái ghế nóng dù sao, tôi cũng có thể trình bày nó cho bạn để bạn biết nó trông như thế nào."
1444,对此有各种说法，对于 Wim 来说，对于 Tummo 修行者来说，对于世界各地的循环性过度换气者来说都是如此。,"Có những biến thể về vấn đề này, đối với Wim, đối với những người thực hành Tummo, đối với những người bị thở nhanh chu kỳ ở khắp mọi nơi."
1445,这是一个普遍的主题。,Đây là một chủ đề chung.
1445,它包括 20 到 30 次深吸气，然后通过嘴巴呼气。,"Nó bao gồm 20 đến 30 lần hít thở sâu, sau đó thở ra bằng miệng."
1446,然后，在呼出所有空气并屏住呼吸后，就是憋气。,"Sau đó, sau khi thở ra hết không khí và nín thở, đó là giữ hơi."
1446,然后，在 15 到 60 秒后，,"Và sau đó, vào một lúc nào đó, từ 15 đến 60 giây sau,"
1447,重复 25 或 30 次呼吸。,Lặp lại 25 hoặc 30 hơi thở.
1447,然后再次屏住呼吸，让肺部排空。,"Và sau đó, một lần nữa, giữ hơi thở với phổi trống rỗng."
1447,这个方法有很多变体，,"Có những biến thể về điều này,"
1448,但在我们的实验室和这项特定研究中，它看起来像这样。,"Nhưng trong phòng thí nghiệm của chúng tôi và trong nghiên cứu cụ thể này, nó trông giống như thế này."
1448,好吧，我现在不会做全部事情。,"Được rồi, tôi sẽ không làm toàn bộ việc này ngay bây giờ."
1449,但是它大致是这样的。,Nhưng nó diễn ra như thế này.
1449,[安德鲁深呼吸] 好吧，假设我做了 30 次呼吸。,"[Andrew hít thở sâu] Okay, giả sử tôi đã làm điều đó trong 30 nhịp thở."
1450,我已经感觉到自己有点出汗了。,Tôi đã có thể cảm nhận được mình đang đổ mồ hôi một chút rồi.
1451,[安德鲁深吸一口气] 然后坐下来，让肺部清空，直到你感觉到呼吸的冲动,"[Andrew thở ra sâu] Và sau đó ngồi xuống, để phổi trống rỗng cho đến khi bạn cảm thấy thôi thúc"
1452,吸气然后重复几次，两到三次，甚至四次。,"hít vào và sau đó lặp lại trong vài vòng, hai hoặc ba hoặc thậm chí bốn vòng."
1453,并且发现他们确实可以屏住呼吸的时间比平时长得多。,và nhận thấy rằng họ thực sự có thể nín thở lâu hơn nhiều so với bình thường.
1454,通过我们血液中二氧化碳的增加。,bởi sự gia tăng carbon dioxide trong máu của chúng ta.
1454,我们的大脑干和大脑的不同区域都有神经元，实际上，,"Chúng ta có các tế bào thần kinh trong thân não và các vùng khác nhau của não bộ, trên thực tế,"
1455,这些神经元对二氧化碳浓度过高做出反应，并触发呼吸反射。,Những tế bào thần kinh này phản ứng khi lượng carbon dioxide quá cao và kích hoạt phản xạ thở.
1455,但当我们深呼吸时，我们呼出了大量的二氧化碳。,"Nhưng khi chúng ta thở ra một cách sâu, chúng ta sẽ thở ra rất nhiều carbon dioxide."
1456,因此，我们不会感觉到那种呼吸的冲动来得那么快。,"Vì vậy, chúng ta không cảm thấy thôi thúc thở đến nhanh như vậy."
1456,基本上，这项研究观察了人们进行这种循环性过度通气并屏住呼吸的情况。,"Về cơ bản, nghiên cứu này đã xem xét những người thực hiện kiểu thở sâu theo chu kỳ với giữ hơi này."
1457,25 次或 30 次呼吸，然后屏住呼吸，25 次或 30 次呼吸，然后屏住呼吸，25 次或 30 次呼吸，然后屏住呼吸。,"25 hoặc 30 nhịp thở, sau đó giữ hơi, 25 hoặc 30 nhịp thở, sau đó giữ hơi, 25 hoặc 30 nhịp thở, sau đó giữ hơi."
1457,所以，三轮 25 到 30 次呼吸，然后呼气。,"Vì vậy, ba vòng 25 đến 30 nhịp thở, sau đó thở ra."
1458,保持在不同的持续时间内。,Giữ trong khoảng thời gian khác nhau.
1458,但一般来说，15 到 60 秒是典型的。,"Nhưng nhìn chung, từ 15 đến 60 giây là điển hình."
1458,生理上发生了什么？,Điều gì đã xảy ra về mặt sinh lý?
1459,这是我喜欢这项研究的原因之一。,Đây là một trong những lý do tôi thích nghiên cứu này.
1459,从生理上来说发生了什么？,Điều gì đã xảy ra về mặt sinh lý?
1459,嗯，有两件事。,"À, một vài điều."
1459,当然，血氧饱和度下降。,"Tất nhiên, oxy hóa máu giảm."
1461,如果你查阅这篇论文，你可以查看图一，C 面板，pH 值会大幅上升。,"Nếu bạn tra cứu bài báo này, bạn có thể xem Hình 1, Bảng C, độ pH tăng lên rất nhiều."
1461,人们会变得碱性。,Mọi người trở nên kiềm.
1461,你以前听说过碱性水。,Bạn đã từng nghe nói về nước kiềm.
1462,我不想这么说，但这样说可能会失去一些朋友，但事实是，别把钱浪费在喝碱性水上了。,"Tôi ghét phải nói điều này, tôi có thể sẽ mất một số người bạn vì điều này, nhưng vâng, đừng lãng phí tiền của bạn vào việc uống nước kiềm."
1462,你无法真正改变身体的碱性。,Bạn không thể thực sự thay đổi độ kiềm của cơ thể mình.
1463,在某些情况下，你身体的某些部位需要比其他部位更碱性。,Có những trường hợp mà một số khoang trong cơ thể bạn cần phải có tính kiềm cao hơn phần còn lại.
1464,这不会改变你的整体碱度。,Điều này sẽ không thay đổi độ kiềm tổng thể của bạn.
1464,如果有人能给我一个高质量的参考，证明与我所说不同，我很乐意修改这个说法。,"Nếu ai đó có thể gửi cho tôi tài liệu tham khảo chất lượng cho thấy điều ngược lại, tôi rất sẵn lòng sửa đổi tuyên bố đó."
1465,但是无论如何，做我刚才描述的那种呼吸模式会大大提高pH值。,"Nhưng trong mọi trường hợp, thực hiện kiểu thở mà tôi vừa mô tả sẽ làm tăng đáng kể pH. Nói một cách chính xác, nó sẽ không khiến nó biến mất"
1466,会导致pH值升高到危险水平。,điều này làm tăng pH lên mức nguy hiểm.
1466,它将pH值从7.4提高到7.6，这是一个显著的碱性增加。,"Nó làm tăng pH từ 7,4 lên 7,6, đây là một sự gia tăng đáng kể về độ kiềm."
1466,因此，作为pH值，对于那些还记得高中的人,"Vì vậy, về pH, đối với những ai còn nhớ thời trung học"
1467,在大学化学中，pH 值越低，酸性越强；pH 值越高，碱性越强。,"Trong hóa học đại học, khi các số trên pH giảm xuống, bạn trở nên axit hơn, khi chúng tăng lên, bạn trở nên kiềm hơn."
1468,好的，或者更基础一些。,"Được rồi, hoặc cơ bản hơn."
1468,所以，这些受试者在呼吸过程中从 7.4 上升到 7.6，然后恢复到正常水平。,"Vì vậy, những đối tượng này đã tăng từ 7,4 lên 7,6 trong khi thở, và sau đó đã trở lại bình thường."
1469,但是，这种碱性变化被认为在这里很重要。,Nhưng sự thay đổi độ kiềm đó được cho là quan trọng ở đây.
1469,那么，这里发生了什么？,"Vậy, chuyện gì đang xảy ra ở đây?"
1469,呼吸是如何导致……的变化呢？,Cách thức thở dẫn đến sự thay đổi về...
1470,或者我应该说炎症细胞因子的减少和这些抗炎细胞因子的释放增加。,Hoặc tôi nên nói là sự giảm các cytokine gây viêm và sự gia tăng giải phóng các cytokine chống viêm này.
1471,嗯，作者们提出了一些很好的论据来解释为什么这不是pH值的改变本身，也不是血液中二氧化碳水平的改变，,"À, các tác giả đưa ra một số lập luận hay về lý do tại sao nó không phải là sự thay đổi pH theo bản chất, hoặc sự thay đổi mức độ carbon dioxide trong máu,"
1472,而且，我们有充分的理由相信为什么会这样。,Và có một số lý do chính đáng để tin rằng đó là trường hợp.
1472,这超出了本次讨论的范围，,"Nó vượt quá phạm vi thảo luận này,"
1474,事实上，这得到了你可能以前经历过的某些事情的支持，那就是，如果你曾经努力工作过，努力工作过，努力工作过，努力工作过，,"Và thực tế, điều đó được hỗ trợ bởi một cái gì đó mà bạn có thể đã trải nghiệm trước đây, đó là nếu bạn đã từng làm việc, làm việc, làm việc, làm việc,"
1475,你可能非常努力地工作，或者你一直在照顾别人，或者你一直在备考，周围的人都病了，而你却一直坚持着。,"Bạn có thể đã làm việc rất chăm chỉ, hoặc bạn đã là người chăm sóc cho ai đó, hoặc bạn đã học hành cho kỳ thi, và những người xung quanh bạn bị bệnh và bạn chỉ tiếp tục vượt qua nó."
1476,你没有生病，但你停下来了，你交了期末考试，你停止照顾别人了，或者你终于停下来休息了，或者你出去度假了。,"và bạn không bị ốm, nhưng rồi bạn dừng lại, bạn nộp bài kiểm tra cuối kỳ, bạn ngừng chăm sóc người khác, hoặc cuối cùng bạn dừng lại và nghỉ ngơi hoặc bạn đi nghỉ mát,"
1477,然后你就病了。,Và sau đó bạn bị bệnh.
1478,通过神经系统，为了继续战斗和抵抗感染。,"bằng cách thức của hệ thần kinh, để tiếp tục chiến đấu và chống lại nhiễm trùng."
1478,这引出了一个更大的主题，,"Và điều đó dẫn chúng ta đến một chủ đề lớn hơn,"
1479,这并不是说压力和抵抗感染或伤口是一个独特的系统。,Điều đó không có nghĩa là căng thẳng và chống nhiễm trùng hoặc vết thương không phải là một hệ thống duy nhất.
1479,这是你使用的相同的压力系统,Đó là cùng một hệ thống căng thẳng mà bạn sử dụng
1480,为了对抗心理压力。,Để chống lại căng thẳng tâm lý.
1481,实际上，你更有能力抵抗感染，你还能减少炎症和全身不适感，对吧？,"Thực tế, bạn có khả năng chống lại nhiễm trùng tốt hơn và bạn làm giảm viêm và cảm giác khó chịu toàn thân, phải không?"
1481,请记住这里提到的减少流感症状。,Hãy nhớ những triệu chứng giống cúm giảm ở đây.
1482,所以这种呼吸方式实际上是一个非常有用的工具。,"Vì vậy, mô hình thở này thực sự là một công cụ rất hữu ích."
1483,如果我觉得自己筋疲力尽，或者因为某种原因喉咙发痒，或者鼻子有那种感觉，,"Nếu tôi cảm thấy mình đã làm việc quá sức, hoặc nếu tôi bị ngứa cổ họng vì lý do nào đó, hoặc nếu tôi có cảm giác đó trong mũi,"
1484,就像我可能感染了某种病菌一样，我会进行这种呼吸模式。,"Giống như tôi có thể đã bị nhiễm một loại virus nào đó, tôi sẽ thực hiện kiểu thở này."
1485,天哪，已经四年多了。,"Trời ơi, đã bốn năm hoặc hơn rồi."
1485,现在这些只是轶事报告，但我发现它确实让我能够,"Bây giờ đây chỉ là những báo cáo giai thoại, nhưng tôi thấy rằng nó cho phép tôi thực sự"
1486,接触感染的风险。,Tiếp xúc với nhiễm trùng.
1486,显然，你不想传染给其他人，也不想因为停止呼吸而突然崩溃，患上严重的疾病。,"Rõ ràng là bạn không muốn lây nhiễm cho người khác, cũng như không muốn sụp đổ đột ngột và mắc một căn bệnh nghiêm trọng nào đó vì bạn đã ngừng thở."
1487,但我认为它是一个有用的工具。,Nhưng tôi nghĩ rằng đó là một công cụ hữu ích.
1488,增强免疫系统功能并减少炎症。,Để tăng cường chức năng hệ thống miễn dịch của bạn và giảm viêm.
1488,对我来说，这是最具体的例子之一。,"Và đối với tôi, đây là một trong những ví dụ cụ thể nhất."
1491,现在，我想重点关注一些我还没有在其他地方广泛讨论过的重要观点，那就是过度通气,"Bây giờ, tôi muốn tập trung vào một vài điểm quan trọng mà tôi chưa nghe thảo luận rộng rãi ở nơi khác, đó là tình trạng thở quá nhanh"
1492,呼吸暂停和肾上腺素释放都很重要。,Cả việc nín thở và giải phóng adrenaline đều quan trọng.
1494,因此，您需要做 25 或 30 次呼吸。,"Vì vậy, bạn phải thực hiện 25 hoặc 30 hơi thở."
1495,25 或 30 次呼吸后屏息，意味着呼气并屏住呼吸，以便获得完全的效果。,"25 hoặc 30 nhịp thở sau đó giữ hơi, nghĩa là thở ra và nín thở, để đạt được hiệu quả đầy đủ."
1496,在两次呼吸暂停之间进行保留是理想的方案。,Giao thức lý tưởng là giữ hơi thở giữa các lần ngưng thở.
1496,我想强调一下这项研究的最后一个非常有趣的特点。,Có một tính năng rất thú vị cuối cùng của nghiên cứu này mà tôi muốn nhấn mạnh.
1498,这些是存在于您的神经系统和身体中的化学物质，它们促进警觉状态，多巴胺，当然，是奖赏和动机途径的一部分。,"Đây là những hóa chất trong hệ thần kinh và cơ thể của bạn thúc đẩy trạng thái tỉnh táo, dopamine, tất nhiên, là một phần của con đường phần thưởng và động lực."
1499,他们研究了这些分子在血液中、在呼吸方案期间和之后的血浆中的含量。,"Họ đã khám phá các mức độ của những phân tử này trong máu, trong huyết tương trong và sau khi áp dụng quy trình hô hấp này."
1499,正如我之前提到的，这很有趣。,"Và điều đó rất thú vị, như tôi đã đề cập trước đây,"
1500,与对照组相比，肾上腺素显示出强劲的增长，去甲肾上腺素在呼吸组中出现了明显增长。,"Epinephrine cho thấy sự gia tăng mạnh mẽ so với nhóm đối chứng, norepinephrine, sự gia tăng đáng kể đã xảy ra trong nhóm thở."
1502,但這很有趣，因为有一批新的、正在兴起的文献，主要来自以色列 A-Y-S-A Rolls 实验室。,"Nhưng điều này rất thú vị bởi vì có một lượng tài liệu mới và đang nổi lên, phần lớn đến từ phòng thí nghiệm của Asya Rolls ở Israel."
1503,她的实验室表明，动机状态和心态对各个方面都有强大的影响,Điều mà phòng thí nghiệm của cô ấy đã cho thấy là trạng thái động lực và tư duy có tác động mạnh mẽ đến nhiều khía cạnh
1506,我的意思是，我认为每个人都同意，压力在某种程度上会使所有事情变得更糟，包括神经退行性疾病的结果、身体和精神努力的表现。,"Ý tôi là, tôi nghĩ mọi người đều đồng ý rằng stress làm mọi thứ tồi tệ hơn ở một mức độ nào đó, kết quả của thoái hóa thần kinh, hiệu suất trong các nỗ lực thể chất và tinh thần."
1507,如果压力过高持续时间过长，人们会遇到各种挑战，几乎所有主要的精神疾病都会出现。,"Nếu căng thẳng quá cao trong thời gian quá dài, mọi người sẽ trải qua những thử thách khác nhau và về cơ bản là mọi rối loạn tâm thần chính."
1508,一切都经历着痛苦，但在短期内，压力实际上可以像我们刚才描述的那样有益。,"Tất cả mọi thứ đều phải chịu đựng, nhưng trong ngắn hạn, căng thẳng thực sự có thể có lợi theo những cách mà chúng ta vừa mô tả."
1509,这实际上是一种神经化学状态，对吧？,"Thực sự là một trạng thái hóa học thần kinh, phải không?"
1512,现在，为什么会这样呢？,"Bây giờ, tại sao lại như vậy?"
1513,我们现在知道这主要通过什么方式发生？,Bây giờ chúng ta biết điều này chủ yếu xảy ra như thế nào thông qua
1514,Asya Rolls 和其他人的出色工作。,Công việc phi thường của Asya Rolls và những người khác.
1514,因此，现在我想将我们的注意力转向特定心态如何影响免疫系统,"Vì vậy, bây giờ tôi muốn chuyển trọng tâm của chúng ta sang cách thức mà một số tư duy cụ thể ảnh hưởng đến hệ thống miễn dịch"
1515,我们可以真正指出特定的生物途径，以及与思维方式相关的特定方案。,theo những cách mà chúng ta có thể thực sự chỉ ra các con đường sinh học cụ thể và cũng là các giao thức cụ thể liên quan đến tư duy.
1516,我们大多数人可能都知道，是的，的确，你可以担心自己生病。,"rằng hầu hết chúng ta đều biết rằng có, thực sự, bạn có thể lo lắng đến mức ốm."
1516,我们被告知，你会担心自己生病。,"Chúng ta đã được nói rằng, bạn sẽ lo lắng đến mức ốm."
1516,实际上，有一篇论文发表在《科学》杂志上，,"Và thực sự có một bài báo được xuất bản trên ""Science"","
1517,再说一次，这是世界上三大顶级期刊之一，真正的三大顶级期刊是《自然》、《科学》和《细胞》。,"Một lần nữa, đây là một trong ba tạp chí hàng đầu trên thế giới, ba tạp chí hàng đầu thực sự là ""Nature"", ""Science"" và ""Cell""."
1517,当然，还有其他优秀的期刊存在。,"Và tất nhiên, cũng có những tạp chí xuất sắc khác tồn tại."
1518,但这篇论文是去年发表在《科学》杂志上的。,"Nhưng đây là một bài báo được công bố trên tạp chí ""Science"" năm ngoái."
1518,第一作者是Kataoka，K-A-T-A-O-K-A，描述了精神性压力和发烧。,"Tác giả chính là Kataoka, K-A-T-A-O-K-A, mô tả về căng thẳng tâm lý và sốt."
1519,他们发现了一条新的通路，并且能够独立于担忧和压力激活这条通路，并观察到疾病的发生。,Và họ đã phát hiện ra một con đường mới và họ có thể kích hoạt con đường này độc lập với lo lắng và căng thẳng và thấy bệnh xảy ra.
1521,因此，他们能够以一种非常受控的方式做到这一点。,"Vì vậy, họ có thể làm điều này một cách rất có kiểm soát."
1521,我将只提及该途径，以防您想更详细地了解它。,Tôi chỉ đề cập đến con đường này trong trường hợp bạn muốn tìm hiểu thêm chi tiết.
1523,它参与思考、感觉和知觉，学习和维持大量的记忆都存储在那里。,"Nó liên quan đến suy nghĩ, cảm giác và nhận thức, và việc học và duy trì nhiều ký ức được lưu trữ ở đó."
1525,然后它被传递到皮层，在那里它被存储在一个类似于长期硬盘的存储中。,"Sau đó, nó được chuyển đến vỏ não, nơi nó được lưu trữ trong một loại lưu trữ giống như ổ cứng dài hạn."
1526,你的想法，你之前的经历可以以结构化的方式，直接影响大脑控制着最基本过程的区域,"Suy nghĩ của bạn, những trải nghiệm trước đây của bạn có thể theo một cách có cấu trúc, ảnh hưởng xuống các vùng não kiểm soát các quá trình cơ bản"
1527,包括体温调节。,bao gồm điều hòa nhiệt độ.
1528,相关的行为，对吧？,"Hành vi liên quan, phải không?"
1530,简而言之，就是 DP/DTT。,"Nói ngắn gọn, đó là DP/DTT."
1530,很多 D。,Nhiều D.
1531,这没有任何意义。,Nó không nên có nghĩa gì cả.
1531,我们叫它什么并不重要。,Cách chúng ta gọi nó không thực sự quan trọng.
1531,重要的是从概念上讲，它是一条将见解传递到大脑的途径。,"Nhưng điều quan trọng là về mặt khái niệm, đó là một con đường dẫn đến những hiểu biết cho não bộ."
1533,所以，这太不可思议了，对吧？,"Vì vậy, điều đó thật đáng kinh ngạc, phải không?"
1533,它指出了一个物理途径，通过这个途径，我们思考事物的方式改变了核心事物,Và nó chỉ ra một con đường vật lý mà cách chúng ta suy nghĩ về một cái gì đó thay đổi một cái gì đó cốt lõi
1534,关于我们的生理机能。,Về sinh lý của chúng ta.
1534,现在，从某些方面来说，这并不奇怪，对吧？,"Bây giờ, theo một cách nào đó, điều đó không có gì đáng ngạc nhiên, phải không?"
1534,如果你想想让你兴奋的事，你的心跳就会加快。,"Nếu bạn nghĩ về một điều gì đó khiến bạn phấn khích, nhịp tim của bạn có thể tăng lên."
1535,所以，认为思维控制着我们的生理机能的想法并不是一个新概念，但不知何故，人类,"Vì vậy, ý tưởng cho rằng suy nghĩ kiểm soát sinh lý của chúng ta không phải là một khái niệm mới, nhưng bằng cách nào đó, con người"
1536,我们一直面临着这样的挑战：我们真的可以把自己想成生病的。,Chúng ta đã phải đối mặt với ý tưởng rằng chúng ta thực sự có thể tự nghĩ mình bị bệnh.
1536,但 Kataoka 的这篇论文表明，如果你暴露,Nhưng bài báo này của Kataoka cho thấy rằng nếu bạn tiếp xúc
1537,如果有人受到心理压力，你实际上可以激活这条途径并引起发烧。,"Nếu ai đó bị căng thẳng tâm lý, bạn thực sự có thể kích hoạt con đường này và tạo ra sốt."
1537,他们是怎么做到的呢？,Và làm cách nào họ làm được điều đó?
1539,然后你消除了可怕的经历，你给了我 PILOT V5，然后我开始经历与那次可怕事件相关的许多症状。,"Sau đó, bạn xóa đi trải nghiệm khủng khiếp, bạn cho tôi PILOT V5, và tôi bắt đầu trải nghiệm nhiều triệu chứng liên quan đến sự kiện khủng khiếp đó."
1540,他们能够使用诱发疾病的刺激等方法做到这一点。,Họ có thể làm điều này bằng cách sử dụng các kích thích gây bệnh và vân vân.
1540,他们进行了各种推导，并确定了这条通路，当这条通路被激活时，,"Họ đã thực hiện tất cả các dẫn xuất khác nhau và xác định được con đường này, khi được kích hoạt,"
1541,即使没有可怕事件发生，也可能引起发烧和类似疾病的行为等等。,"ngay cả khi không có một sự kiện khủng khiếp nào xảy ra, cũng có thể tạo ra sốt và hành vi giống như bệnh tật, v.v. Và nếu chúng chặn một số trạm"
1542,沿着这条神经通路，它们可以阻断这种效应。,"Dọc theo đường dẫn thần kinh này, họ có thể chặn hiệu ứng đó."
1542,所以这确实是确凿的证据，如果你愿意的话，证明哺乳动物的大脑中存在专门的通路。,"Vì vậy, đây thực sự là bằng chứng cụ thể, bằng chứng, nếu bạn muốn, rằng có những đường dẫn chuyên dụng trong não của động vật có vú."
1543,你的大脑和我的大脑，让我们能够将思想转化为疾病。,"Não của bạn và não của tôi, cho phép chúng ta biến suy nghĩ thành bệnh tật."
1543,这是一个有点令人沮丧的想法。,Đó là một ý tưởng khá gây chán nản.
1543,反过来呢？,Còn về mặt ngược lại thì sao?
1544,将想法转化为健康怎么样？,Còn việc biến suy nghĩ thành sức khỏe thì sao?
1544,嗯，这就是阿西亚·罗尔斯的工作。,"Ồ, đó là công việc của Asya Rolls."
1544,他们探索了公认的心理现象,Họ đã khám phá hiện tượng tâm lý được công nhận
1545,当癌症患者或病重的人或遭受严重伤病的人，当人们报告有希望时，,"rằng khi bệnh nhân ung thư hoặc những người rất ốm hoặc những người bị thương tật nặng, khi mọi người báo cáo cảm giác hy vọng,"
1546,他们的康复率要高得多，对吧？,"Tỷ lệ phục hồi của họ cao hơn nhiều, phải không?"
1546,听起来很主观。,Nghe có vẻ chủ quan.
1546,但希望的感觉是什么呢？,Nhưng cảm giác hy vọng là gì?
1547,希望的感觉是一种对未来的感觉。,Cảm giác hy vọng là cảm giác về tương lai.
1547,对未来的感觉与多巴胺系统密切相关。,Cảm giác về tương lai gắn liền với hệ thống dopamine.
1548,以及动机和运动，但运动和动机是关于超越我们皮肤界限的事物，是关于未来的。,"và động lực và chuyển động, nhưng chuyển động và động lực là về những điều vượt ra ngoài giới hạn của làn da chúng ta và là về tương lai."
1549,他们发现，以及其他研究小组的发现表明，多巴胺通路的刺激，,"Và điều họ đã khám phá ra, cũng như những nghiên cứu khác từ các nhóm khác đã phát hiện ra, đó là việc kích thích con đường dopamine,"
1550,无论是简单地思考未来，理想上是积极的未来，但思考积极的未来会导致激活,"Cho dù chỉ đơn giản là suy nghĩ về tương lai, lý tưởng là một tương lai tích cực, nhưng suy nghĩ về một tương lai tích cực sẽ dẫn đến kích hoạt"
1552,达到健康和福祉的状态。,Để đạt được trạng thái sức khỏe và hạnh phúc.
1552,所以现在有很多很多研究开始围绕着这个展开。,"Vì vậy, hiện nay có rất nhiều nghiên cứu đang bắt đầu được tiến hành liên quan đến vấn đề này."
1553,还有一种想法是，增强多巴胺系统可以加速愈合。,Cũng có ý tưởng rằng tăng cường hệ thống dopamine có thể tăng tốc độ chữa lành.
1553,因此，有些人选择,"Và như vậy, có những cá nhân lựa chọn,"
1554,例如，要摄取能增加多巴胺的东西。,"Ví dụ, để lấy những thứ làm tăng dopamine."
1556,当然，它可以增加多巴胺，因为酪氨酸是多巴胺的前体。,"Tất nhiên, nó có thể làm tăng dopamine vì tyrosine là tiền chất của dopamine."
1557,同样，您需要咨询您的医生。,"Một lần nữa, bạn phải nói chuyện với bác sĩ của mình."
1558,你必须弄清楚什么对你最合适。,Bạn phải tìm ra điều gì phù hợp với mình.
1558,如果你有双相情感障碍、躁狂症或精神分裂症，我绝对不建议使用这些药物。,"Nếu bạn bị rối loạn lưỡng cực, hưng cảm hoặc tâm thần phân liệt, tôi sẽ không khuyên dùng những thứ này."
1558,我根本不推荐这些药物。,Tôi không khuyến khích sử dụng chúng chút nào.
1559,但重点是：多巴胺系统在激活时可以加速愈合。,"Nhưng trọng tâm là: hệ thống dopamine, khi được kích hoạt, có thể đẩy nhanh quá trình chữa lành."
1560,它可以加速各种伤病的恢复。,Nó có thể đẩy nhanh quá trình hồi phục từ chấn thương của mọi loại.
1560,这对于我们来说不应该是一个神秘或意外的结果。,Và điều đó không nên là điều bí ẩn hay kết quả bất ngờ đối với chúng ta.
1561,这是因为这种奖励通路以及它与未来感相关的事实似乎释放了身体内部的整个系统,Đó là bởi vì con đường phần thưởng này và thực tế là nó liên quan đến cảm giác về tương lai dường như giải phóng toàn bộ các hệ thống trong cơ thể
1562,正如 PNAS 的一项出色研究所证明的那样。,Chính xác như đã được chứng minh trong nghiên cứu PNAS tuyệt vời
1564,所以，我认为这些研究之间的桥梁非常重要。,"Vì vậy, tôi nghĩ rằng những cầu nối giữa các nghiên cứu này thực sự có liên quan."
1565,为了加速愈合。,Để đẩy nhanh quá trình chữa lành.
1565,在另一种情况下，我们谈论的是使用呼吸。,"Trong một trường hợp khác, chúng ta đang nói về việc sử dụng hơi thở."
1566,多冷？,Lạnh như thế nào?
1567,好吧，这取决于你能忍受什么，但不舒服的寒冷，但还没有冷到让你体温过低，但那里很难进入，,"Chà, điều đó phụ thuộc vào bạn có thể chịu đựng được mức độ nào, nhưng lạnh không thoải mái, nhưng không lạnh đến mức bạn bị hạ thân nhiệt, nhưng nơi đó khó vào,"
1568,但是，您在那里停留三到十分钟左右，已被证明会导致多巴胺水平显着升高，最高可达基线水平的两倍或更多。,"nhưng ở đó trong vòng ba đến mười phút hoặc lâu hơn đã được chứng minh là dẫn đến sự gia tăng rất đáng kể, lên đến gấp đôi hoặc hơn mức dopamine cơ bản"
1569,这可能是人们先洗冷水澡或冰浴，然后再进桑拿的原因。,"Điều này có thể là cơ sở cho việc tại sao mọi người sẽ tắm nước lạnh hoặc tắm nước đá, sau đó vào phòng xông hơi."
1570,那么，什么是冷热对比疗法，它可以作为增强这些神经递质的一种方法？,"Vậy, cái gọi là liệu pháp nóng lạnh tương phản là gì, như một cách để tăng cường các chất dẫn truyền thần kinh này?"
1570,今天，我们一直在讨论这些神经递质是如何工作的。,"Hôm nay, chúng ta đã nói về cách các chất dẫn truyền thần kinh này hoạt động."
1571,可以用来增强免疫系统的功能。,có thể được sử dụng để tăng cường chức năng của hệ thống miễn dịch.
1571,因此，请记住，每当您谈论提高神经递质水平时，,"Và như vậy, hãy nhớ rằng bất cứ khi nào bạn nói về việc tăng mức độ chất dẫn truyền thần kinh,"
1572,这可以通过补充药物来实现，也可以通过行为方式来实现，例如暴露在冷水中。,"Điều đó có thể được thực hiện bằng dược phẩm thông qua bổ sung, hoặc có thể được thực hiện theo hành vi thông qua tiếp xúc với nước lạnh, ví dụ"
1573,或者它可以通过以特定方式呼吸来完成，即循环性过度通气后闭气。,"Hoặc nó có thể được thực hiện ngay cả chỉ đơn giản bằng cách hít thở theo một cách cụ thể, thở nhanh vòng tuần hoàn theo sau là giữ hơi thở."
1573,儿茶酚胺，去甲肾上腺素，多巴胺，,"Các catecholamine, noradrenaline, dopamine,"
1575,对免疫系统来说，就好像在说‘啊哈，我们遇到问题了，我们需要反击。,"Đối với hệ miễn dịch, nó giống như đang nói: “À ha, chúng ta có vấn đề. Chúng ta cần phải chống lại điều này.”"
1576,肾上腺素和去甲肾上腺素能够动员更多的免疫细胞，包括我们之前谈论的所有类型的免疫细胞。,"epinephrine và norepinephrine, là những chất có khả năng huy động nhiều tế bào miễn dịch hơn, tất cả các loại tế bào miễn dịch mà chúng ta đã thảo luận"
1577,在这一集的开头。,Ở đầu tập phim.
1577,好的，到目前为止，我们一直在讨论如何预防生病，或者当一个人开始感到不适时。,"Được rồi, cho đến nay, chúng ta đã thảo luận về cách một người có thể ngăn ngừa việc bị bệnh hoặc khi một người bắt đầu cảm thấy ốm,"
1578,人们如何通过增强免疫系统活性来缩短感染过程？,Làm thế nào để có thể rút ngắn quá trình nhiễm trùng đó bằng cách tăng cường hoạt động của hệ thống miễn dịch?
1578,但是当你已经出现症状时怎么办？,Nhưng khi bạn đã có triệu chứng thì sao?
1580,在症状水平上。,Ở cấp độ triệu chứng.
1583,这些是好的或坏的选择。,Đó là những lựa chọn tốt hoặc xấu.
1584,所以你必须确保你充分补水，包括液体和电解质，它们也会干扰睡眠，因为正如我在关于睡眠的节目中所谈到的，,"Vì vậy, bạn cần đảm bảo rằng mình đang uống đủ nước, cả chất lỏng và chất điện giải, và chúng cũng có thể ảnh hưởng đến giấc ngủ vì như tôi đã nói trong các tập phim về giấc ngủ,"
1589,这实际上是一种藻类。,Thực chất là một dạng tảo.
