src_id,zh,vi
278,步骤,Các bước
278,方法 1,Phương pháp 1
278,方法 1 的 2:,Phương pháp 1 của 2:
278,iPhone和安卓手机,Trên iPhone và hệ điều hành Android
278,1. 打开Instagram。,1. Mở Instagram.
278,"- 如果你还没有登陆帐户，输入用户名或手机号码和密码，然后点击""'登陆""'。","- Nếu bạn chưa đăng nhập Instagram, hãy nhập tên người dùng (hay số điện thoại) và mật khẩu của bạn sau đó nhấn vào Login hay Đăng nhập."
278,它在靠近屏幕右上角的地方。,"Mục này nằm gần góc trên, bên phải màn hình."
278,6. 对你所关注的每个人重复上述取关过程。,6. Lặp lại quá trình trên với mỗi tài khoản mà bạn theo dõi.
278,全部完成后，你的“关注用户”清单将会空无一人。,"Sau khi bỏ theo dõi tất cả người dùng, danh sách ""Following"" của bạn sẽ hoàn toàn trắng trơn."
278,- 有一些Instagram帐户在取消了200个关注用户之后，需要等待一个小时才能继续取关，尤其是那些新注册的帐户。,"- Sau khi đã bỏ theo dõi 200 người dùng, một số tài khoản Instagram – đặc biệt là đối với các tài khoản mới – sẽ yêu cầu bạn đợi một giờ (hoặc hơn) mới có thể tiếp tục thao tác này."
278,方法 2,Phương pháp 2
278,方法 2 的 2:,Phương pháp 2 của 2:
278,Windows和Mac电脑,Trên hệ điều hành Windows và Mac
278,1. 访问Instagram的官网，网址是https://www.instagram.com/。,1. Truy cập đường dẫn https://www.instagram.com/ để vào trang chủ của Instagram.
278,- 如果你还未登陆，你首先必须输入用户名或手机号码以及密码，才能进入你的帐户。,- Nếu như bạn chưa đăng nhập thì hãy đánh tên người dùng (hoặc số điện thoại) và mật khẩu của bạn để truy cập vào tài khoản.
278,你的用户名在帐户页面顶部，“关注用户”这一项就在用户名的下方偏右处。,"Mục này nằm ở phần đầu trang cá nhân, ngay bên phải, phía dưới tên người dùng của bạn."
278,完成之后，你的“关注用户”清单中就不再有任何人了。,"Sau khi hoàn tất, danh sách ""Following"" của bạn sẽ hoàn toàn trống trơn."
278,- 一些Instagram帐户在取消了200个关注用户之后，需要等待一个小时才能继续取关，尤其是那些新注册的帐户。,"- Sau khi đã hủy theo dõi 200 người dùng, một số tài khoản sẽ yêu cầu bạn đợi một giờ (hoặc hơn) mới có thể tiếp tục thao tác."
278,小提示,Lời khuyên
278,- 一些应用程序可以让你在Instagram上批量取关已经关注的用户，但是通常需要付费才能使用它们的服务。,- Mặc dù có một số phần mềm cho phép bạn bỏ theo dõi hàng loạt tài khoản trên Instagram nhưng hầu hết những ứng dụng này đều yêu cầu bạn phải trả phí dịch vụ.
278,警告,Cảnh báo
278,- 如果你在一个小时内取关了太多用户，帐户可能会被暂时禁掉，并且你能关注和取关的人数会被降低，可能少到每小时只允许关注和取关几个人。,"- Nếu bạn hủy theo dõi quá nhiều người dùng mỗi giờ, lượng theo dõi/bỏ theo dõi cho phép của bạn có thể bị giảm xuống một ít mỗi giờ và tài khoản của bạn có khả năng bị tạm khóa."
279,如果在安卓设备上添加了邮箱账户，你可以用它来发送安卓手机拍摄的照片。,Nếu đã thêm tài khoản email vào thiết bị Android thì bạn có thể sử dụng để gửi ảnh mà mình vừa chụp được bằng máy ảnh của Android.
279,如果没有添加邮箱账户，可以在设置应用程序里添加账户。,"Còn nếu chưa thêm tài khoản email vào thiết bị, bạn có thể tiến hành tại mục Settings (Cài đặt)."
279,步骤,Các bước
279,部分 1,Phần 1
279,部分 1 的 3:,Phần 1 của 3:
279,在安卓设备上添加电子邮件账户,Thêm tài khoản email vào thiết bị Android
279,1. 打开设备的“设置”应用程序。,1. Mở ứng dụng Settings trên thiết bị.
279,在用邮件发送照片前，你需要确保已经登录邮箱账户。,"Trước khi gửi email hình ảnh từ thiết bị Android, bạn cần đảm bảo rằng mình đã đăng nhập vào tài khoản email."
279,2. 点击“账户”。,"2. Nhấn vào ""Accounts"" (Tài khoản)."
279,3. 点击“添加账户”。,"3. Nhấn vào ""Add Account"" (Thêm tài khoản)."
279,4. 选择“电子邮件”、“邮箱”或“谷歌”选项。,"4. Chọn ""Email"", ""Mail"" hoặc ""Google""."
279,如果想要添加谷歌邮箱之外的邮箱账户，那就选择“邮箱”。,"Nếu tài khoản email mà bạn đang thêm không phải Gmail, hãy chọn ""Email""."
279,如果要添加谷歌邮箱，选择“谷歌”选项。,"Còn nếu bạn đang thêm tài khoản Gmail thì chọn ""Google""."
279,5. 输入账户信息。,5. Nhập chi tiết tài khoản.
279,点击“邮箱”后，你需要选择邮箱供应商。,"Sau khi nhấn vào ""Email"", bạn sẽ được nhắc chọn nhà cung cấp email."
279,从列表里选择它，如果供应商不在列表里，点击“其它”。,"Chọn trong danh sách, hoặc nhấn vào ""Other"" nếu nhà cung cấp đó không được liệt kê."
279,如果使用Hotmail账户，选择“Outlook.com”。,"Nếu bạn có tài khoản Hotmail, hãy chọn ""Outlook.com""."
279,输入邮箱账户类型后，输入用户名和密码。,"Sau khi chọn loại tài khoản, bạn nhập tên người dùng và mật khẩu vào khi được nhắc."
279,部分 2,Phần 2
279,部分 2 的 3:,Phần 2 của 3:
279,1. 打开相册或照片应用程序。,1. Mở ứng dụng Gallery hoặc Photos.
279,这个应用程序里包含设备当前存储的所有照片。,Ứng dụng này chứa toàn bộ ảnh mà bạn đang lưu trữ trên thiết bị.
279,2. 按住你想要发送的第一张照片，选中它并进入选择模式。,2. Nhấn giữ trên ảnh đầu tiên mà bạn muốn gửi.
279,- 如果不允许选择多张照片，你可能需要先点击“共享”按钮，再选择其它照片。,"- Nếu việc này không cho phép bạn chọn nhiều ảnh, có thể bạn cần nhấn vào nút ""Share"" (Chia sẻ) trước khi chọn ảnh."
279,这个步骤因设备而异。,Thao tác này sẽ khác nhau tùy thiết bị.
279,3. 点击你想要发送的其它照片。,3. Nhấn vào ảnh khác mà bạn muốn gửi.
279,- 每封邮件最好不要有超过5张照片。,- Cố gắng gửi không quá năm ảnh trong mỗi email.
279,4. 选中照片后，点击“共享”按钮。,"4. Nhấn vào nút ""Share"" sau khi chọn ảnh."
279,完成选择后，点击“共享”按钮。,"Sau khi bạn chọn ảnh xong, nhấn vào nút ""Share""."
279,你可以在屏幕顶部看到这个按钮，它看上去像是“<”图案，每一端都有一个圆点。,"Nút này thường nằm đầu màn hình và có biểu tượng dấu ""<"" với chấm tròn ở mỗi điểm.[1]"
279,[1] 研究来源,Nguồn nghiên cứu
279,5. 从应用程序列表里选择邮件应用程序。,5. Chọn ứng dụng email từ trong danh sách ứng dụng để chia sẻ lên.
279,点击共享按钮后，会在新窗口里出现一列应用程序。,"Khi bạn nhấn vào nút Share, danh sách ứng dụng sẽ hiện ra trong cửa sổ mới."
279,滚动列表，找到“邮箱”按钮。,"Cuộn xuống trên danh sách này để tìm nút ""Email""."
279,[2] 研究来源,Nguồn nghiên cứu
279,- 如果使用谷歌邮箱程序，从列表里选择“谷歌邮箱”应用程序。,"- Nếu bạn sử dụng ứng dụng Gmail thay vì Email, chọn ""Gmail"" từ trong danh sách."
279,6. 选择图片大小。,6. Chọn kích thước ảnh nếu được nhắc.
279,从可选的预设选项中选择一个大小。,Hãy chọn từ trong những tùy chọn cho trước.
279,- 如果从谷歌照片应用程序中共享照片，程序会提示你发送原图，或创建一个收件人可以打开的链接。,"- Nếu bạn đang chia sẻ từ ứng dụng Google Photos (Google Hình ảnh), bạn sẽ được nhắc gửi email ảnh với kích thước hoàn chỉnh, hoặc tạo liên kết để người nhận có thể mở."
279,- 根据你使用的设备、相册或照片应用程序的不同，照片大小选项也可能不同。,- Các tùy chọn đặt lại kích thước ảnh sẽ khác nhau rất nhiều tùy vào thiết bị và ứng dụng Gallery hoặc Photos của bạn.
279,你选择的照片会出现在邮件的附件中。,Ảnh mà bạn chọn sẽ được thêm dưới dạng tập tin đính kèm vào email.
279,输入邮件正文，并在窗口顶部输入收件人的邮箱。,Nhập nội dung email và thông tin người nhận vào phía trên cùng.
279,8. 发送照片。,8. Gửi ảnh.
279,写完邮件并添加收件人后，点击“发送”按钮发送邮件。,"Sau khi soạn xong email và thêm người gửi, nhấn vào nút ""Send"" (Gửi) để gửi email."
279,你需要连接无线网络或数据流量才能发送邮件。,Bạn phải kết nối với Wi-Fi hoặc mạng di động thì email mới được gửi đi.
279,部分 3,Phần 3
279,部分 3 的 3:,Phần 3 của 3:
279,使用谷歌邮箱或邮件应用程序附上照片,Đính kèm ảnh bằng ứng dụng Gmail hoặc email
279,1. 打开邮件应用程序。,1. Mở ứng dụng email của bạn.
279,你可以直接在邮件程序里把照片添加到附件中。,Bạn có thể đính kèm ảnh vào nội dung email ngay trên ứng dụng.
279,首先，打开邮件或谷歌邮箱应用程序。,"Để tiến hành, hãy mở ứng dụng Email hoặc Gmail."
279,2. 写一封新邮件。,2. Soạn thư mới.
279,新建按钮通常是一个铅笔图案或“+”按钮。,"Tùy chọn này thường có biểu tượng bút chì hoặc dấu ""+""."
279,3. 点击“附件”按钮。,3. Nhấn vào nút Attach (Đính kèm).
279,它的图标是一个回形针图案，通常位于屏幕顶部。,Tùy chọn có biểu tượng kẹp giấy và thường nằm đầu màn hình.
279,你可能需要先点击 ⋮ 按钮，具体情况取决于你使用的邮箱程序。,"Cũng có thể bạn cần nhấn vào dấu ⋮ để mở trình đơn trước, việc này còn tùy vào ứng dụng email mà bạn đang sử dụng."
279,4. 找到你想要附上的照片。,4. Tìm ảnh mà bạn muốn đính kèm.
279,点击“附件”按钮，会出现一个新菜单，新菜单通常位于屏幕底部。,"Khi bạn nhấn vào nút Attach, một trình đơn mới thường sẽ hiện ra cuối màn hình."
279,你可能需要点击“照片”或“图片”按钮来查看设备存储的照片。,"Bạn cần nhấn vào ""Picture"" hoặc ""Photo"" (Ảnh) để xem hình ảnh được lưu trên thiết bị."
279,5. 选择你想要添加到附件的照片。,5. Chọn ảnh mà bạn muốn đính kèm.
279,有些邮箱应用程序只允许一次选择一张照片，有些允许一次选择多张照片。,"Một số chương trình email chỉ cho phép bạn chọn một ảnh mỗi lần, trong khi ứng dụng khác lại cho phép bạn nhấn vào nhiều ảnh để chọn cùng lúc."
279,- 选择好照片后，点击“确定”或“✓”按钮。,"- Nhấn vào ""OK"" hoặc dấu ""✓"" sau khi đã chọn ảnh xong."
279,6. 写完邮件。,6. Hoàn tất việc soạn email.
279,将照片添加到附件后，像写其他邮件一样完成邮件。,"Sau khi đính kèm ảnh, hãy soạn cho xong email như bạn vẫn thường làm."
279,7. 发送邮件。,7. Gửi email.
279,完成后，点击“发送”按钮，“发送”按钮的图标可能是一个信封。,"Sau khi email đã sẵn sàng, bạn có thể nhấn vào nút Send hình phong thư."
279,你需要连接无线网络或数据流量才能发送邮件。,Bạn phải kết nối với Wi-Fi hoặc mạng di động thì mới gửi được email.
279,如果一封邮件里有多张照片，可能需要花费一段时间才能完成上传和发送过程。,Email với nhiều ảnh có thể sẽ mất vài phút để gửi.
279,小提示,Lời khuyên
280,Flash并不是为了Linux系统开发的，你只能在Chrome中使用它的最新版本。,Flash không còn được phát triển cho Linux.
280,如果你用的是Chromium浏览器，就可以使用从Chrome中分离出Flash插件。,"Nếu bạn dùng trình duyệt Chromium, bạn có thể tách phần bổ trợ Flash ra khỏi Chrome để sử dụng."
280,如果你使用的是Firefox浏览器，那么你需要更换浏览器才能使用最新版本的Flash。,"Khi dùng Firefox, bạn cần chuyển sang một trình duyệt khác nếu bạn muốn có những phiên bản mới nhất."
280,如果你使用的Chrome浏览器，你只需要将它升级到最新版本就可以了。,"Nếu bạn sử dụng trình duyệt Chrome và cập nhật lên phiên bản mới, bạn có thể dễ dàng cài đặt phần mềm này."
280,步骤,Các bước
280,方法 1,Phương pháp 1
280,方法 1 的 3:,Phương pháp 1 của 3:
280,1. 打开Ubuntu的软件中心。,1. Mở Ubuntu Software Center (Trung tâm phần mềm Ubuntu).
280,2. 点击“编辑”菜单，选择“软件来源”。,2. Bấm Edit (Chỉnh sửa) và chọn Software Sources (Nguồn phần mềm).
280,3. 点击“Ubuntu软件”标签。,"3. Bấm ""Ubuntu Software"" (Phần mềm Ubuntu)."
280,4. 查看“受版权或法律限制的软件”，并将它关闭。,"4. Tích vào ô ""Software restricted by copyright or legal issues (multiverse)"" (Phần mềm bị hạn chế vì bản quyền hoặc vấn đề pháp lý - không được hỗ trợ)."
280,5. 等待软件中心更新软件源。,5. Chờ Software Center (Trung tâm phần mềm) cập nhật nguồn.
280,这可能需要几分钟的时间。,Có thể bạn sẽ phải chờ một vài phút.
280,6. 搜索“Pepper Flash Player”。,"6. Tìm kiếm ""Pepper Flash Player""."
280,- 安装包的名字是“ pepperflashplugin-nonfree ”，但它实际上是免费的。,"- Dù tên gói bổ trợ là ""pepperflashplugin-nonfree"" nhưng đây là phần bổ trợ miễn phí."
280,7. 打开终端。,7. Mở Terminal (Cửa sổ dòng lệnh).
280,你可以从任务栏中找到它，或者按下 Ctrl + Alt + T 打开它。,Bạn có thể mở Terminal từ thanh công cụ hoặc bấm Ctrl+Alt+T.
280,8. 输入.,8. Nhập .
280,sudo update-pepperflashplugin-nonfree 并按下 Enter。,sudo update-pepperflashplugin-nonfree rồi bấm ↵ Enter.
280,9. 等待安装完成。,9. Chờ tới khi hoàn tất quá trình cài đặt.
280,这可能需要几分钟的时间。,Bạn có thể sẽ phải chờ một lúc.
280,安装完毕后，会出现你的电脑名。,"Sau khi hoàn tất quá trình cài đặt, tên của máy tính sẽ xuất hiện trở lại."
280,输入exit，按下 Enter，关闭终端。,Hãy nhập exit và bấm ↵ Enter để đóng Terminal.
280,10. 重启浏览器。,10. Khởi động lại trình duyệt.
280,现在，Flash已经安装到Chromium中了。,Flash giờ đã được cài đặt cho trình duyệt Chromium.
280,11. 定期检查更新。,11. Kiểm tra bản cập nhật định kỳ.
280,使用这种方法安装的Flash并不会自动更新。,"Khi được cài đặt theo cách này, Flash sẽ không tự động cập nhật."
280,- 打开终端。,- Mở Terminal.
280,- 输入sudo update-pepperflashplugin-nonfree –status并按下 Enter，检查更新。,- Nhập sudo update-pepperflashplugin-nonfree –status và bấm ↵ Enter để kiểm tra bản cập nhật.
280,如果当前的软件版本号高于已安装的软件版本号，那就说明有可用的更新。,Nếu bản cập nhật available (có sẵn) hiển thị số phiên bản lớn hơn bản cập nhật installed (đã cài đặt) thì nghĩa là có một bản cập nhật mới.
280,- 输入sudo update-pepperflashplugin-nonfree –install并按下 Enter，安装更新。,- Nhập sudo update-pepperflashplugin-nonfree –install và bấm ↵ Enter để cài đặt bản cập nhật.
280,- 重启浏览器，完成更新。,- Khởi động lại trình duyệt của bạn để hoàn tất quá trình cài đặt bản cập nhật.
280,方法 2,Phương pháp 2
280,方法 2 的 3:,Phương pháp 2 của 3:
280,方法 3,Phương pháp 3
280,方法 3 的 3:,Phương pháp 3 của 3:
280,1. 将浏览器换成Chrome或Chromium。,1. Chuyển sang dùng trình duyệt Chrome hoặc Chromium.
280,Adobe不再支持Linux系统，你只能使用Chrome上的Pepper Flash插件来使用Flash。,Adobe không còn hỗ trợ cho việc phát triển Linux ngoại trừ phần bổ trợ Pepper Flash cho trình duyệt Chrome.
280,也就是说，Firefox的Flash插件已经过时了，没有任何更新的地方，而且还很不安全。,"Thế nghĩa là phần bổ trợ Flash cho Firefox đã quá lỗi thời, không còn được cải thiện và chỉ còn những bản vá sửa lỗi bảo mật không đáng kể."
280,- 如果你想安装老版本的Flash，请继续阅读。,"- Nếu bạn muốn cài đặt phiên bản lỗi thời cho Firefox, hãy đọc tiếp."
280,2. 同时按CTRL + ALT + T，或者按“Super”（Windows键）并输入“Terminal”。,"2. Nhấn đồng thời CTRL + ALT + T hoặc nhấn phím ""Super"" (phím cửa sổ) và gõ vào từ ""Terminal."""
280,你应该会看到一个终端。,Bạn sẽ thấy một terminal xuất hiện.
281,几乎所有苹果的产品和服务都需要用到Apple ID。,Apple ID được sử dụng để truy cập vào hầu hết các sản phẩm và dịch vụ của Apple.
281,创建一个Apple ID只需数分钟时间，且完全免费。,Bạn chỉ cần mất vài phút để tạo Apple ID và điều này là hoàn toàn miễn phí.
281,步骤,Các bước
281,方法 1,Phương pháp 1
281,方法 1 的 3:,Phương pháp 1 của 3:
281,使用网站,Sử dụng Trang web
281,1. 登录Apple ID创建页面。,1. Điều hướng đến trang tạo Apple ID.
281,"利用网络快速地搜索""Apple ID""能把你带往该页面。","Việc tìm kiếm ""Apple ID"" trên web nhanh chóng sẽ hướng đến trang phù hợp."
281,"点击""创建Apple ID""按钮。","Nhấp vào nút ""Create ID Apple"" (Tạo Apple ID)."
281,创建Apple ID是免费的。,Việc tạo Apple ID là hoàn toàn miễn phí.
281,2. 输入你主要的电子邮件地址。,2. Nhập địa chỉ email chính.
281,要创建Apple ID，你需要提供合法的电子邮件地址。,"Để tạo Apple ID, bạn sẽ cần phải nhập địa chỉ email hợp lệ."
281,该电子邮箱将用作联系用途，同时它也将用作你的Apple ID。,"Email này sẽ được sử dụng để liên hệ, và cũng là Apple ID."
281,当你在登录需要使用Apple ID的服务时，你应输入该电子邮件及你的密码。,"Khi bạn đăng nhập vào dịch vụ yêu cầu Apple ID, bạn sẽ nhập địa chỉ email và mật khẩu."
281,3. 创建强密码。,3. Tạo mật khẩu có độ an toàn cao.
281,你的Apple ID将将保留有你的商店交易记录，以及大量关于你所使用的苹果设备的信息。,"Apple ID của bạn sẽ được dùng để giao dịch mua bán, cũng như rất nhiều thông tin về các thiết bị Apple mà bạn sử dụng."
281,4. 输入安全问题和出生日期。,4. Nhập câu hỏi bảo mật và ngày sinh.
281,当你忘记了密码并要求重设一个密码时，你需要提供这些信息。,Các thông tin này sẽ được sử dụng trong trường hợp quên mật khẩu và cần phải yêu cầu mật khẩu mới.
281,在把新密码发送给你时，苹果将利用这些信息验证你的身份。,Apple sẽ dùng thông tin này để xác minh danh tính của bạn trước khi gửi mật khẩu mới.
281,5. 输入姓名和地址。,5. Nhập tên và địa chỉ của bạn.
281,当你利用Apple ID购买商品时，苹果将需要用到这些信息。,Apple cần thông tin này đối với các giao dịch mua hàng sử dụng Apple ID.
281,你的邮政地址让他们了解到哪些地区的用户正在使用他们的产品。,Địa chỉ email cho phép họ biết địa điểm khách hàng sử dụng sản phẩm của công ty.
281,苹果将自动地为你订阅新闻简报及产品更新信息，它们将发送到你所提供的电子邮件地址。,Apple tự động sẽ gửi các bản tin và cập nhật sản phẩm vào địa chỉ email của bạn.
281,如果你不希望接受这些信息，取消相关复选框的选中。,"Trong trường hợp không muốn nhận các thông tin này, bạn có thể bỏ chọn chức năng đó."
281,7. 输入验证码。,7. Nhập mã CAPTCHA.
281,输入图片上所显示的字符。,Gõ các ký tự xuất hiện trong ảnh.
281,"如果看不清，点击""换一张图""按钮，""视觉障碍辅助""按钮让它读出来。","Nếu không thể nhận dạng chúng, hãy kích vào nút “Try a different image” (Thử hình ảnh khác) để chọn hình mới, hoặc nút “Vision Impaired” (Khiếm thị) để máy tính đọc các ký tự đó."
281,8. 阅读并接受条款。,8. Đọc và chấp thuận các điều khoản.
281,在创建你的ID前，请仔细阅读服务条款和隐私政策。,"Trước khi tạo ID, bạn cần phải thông báo đã đọc Điều khoản dịch vụ và Chính sách bảo mật."
281,如果你已阅读且同意有关条款，选中复选框。,"Sau khi đọc và chấp thuận, kích chọn ô vuông."
281,点击创建Apple ID按钮。,Nhấn vào nút Create Apple ID.
281,你将收到一封要求你确认创建Apple ID的电子邮件。,Bạn sẽ nhận email yêu cầu xác nhận rằng đã tạo Apple ID.
281,- 通过网站创建Apple ID时，你不需要提供任何支付信息。,"- Khi tạo Apple ID thông qua trang web, bạn sẽ không cần phải nhập thông tin thanh toán."
281,但当你通过iTunes登录时，你将被要求输入信用卡和账单地址信息。,"Tuy nhiên, khi đăng nhập vào iTunes, bạn sẽ được yêu cầu nhập thông tin thẻ tín dụng và địa chỉ thanh toán."
281,方法 2,Phương pháp 2
281,方法 2 的 3:,Phương pháp 2 của 3:
281,使用iPhone或iPad,Sử dụng iPhone hoặc iPad
281,1. 打开设置。,1. Mở ứng dụng Settings (Cài đặt).
281,往下滚动并选择iTunes和App应用商店。,Di chuyển xuống và chọn iTunes & App Stores (iTunes & Cửa hàng Ứng dụng).
281,如果已存在一个已登录的Apple ID，点触退出按钮。,"Trong trường hợp có Apple ID đăng nhập sẵn, nhấp vào nút Sign Out (Đăng xuất)."
281,2. 点触创建新的Apple ID。,2. Nhấn vào Create New Apple ID (Tạo Apple ID Mới).
281,你会得到提示要求你选择用于创建ID的商店。,Bạn sẽ được yêu cầu lựa chọn cửa hàng dành cho ID mới.
281,根据你的所在地选择合适的商店。,Lựa chọn cửa hàng phù hợp với vị trí của bạn.
281,点触完成，然后下一步。,"Nhấn vào Done (Xong) để xác nhận, và sau đó nhấn vào Next (Kết tiếp)."
281,3. 阅读条款和条件。,3. Đọc Điều khoản và Điều kiện.
281,要继续，点触同意，然后再次点触同意进行确认。,"Để tiếp tục, nhấn vào Agree (Đồng ý) và sau đó Agree một lần nữa để xác nhận."
281,4. 提供你的电子邮件地址。,4. Cung cấp địa chỉ email.
281,该电子邮件地址将作为你的Apple ID。,Địa chỉ email này sẽ được sử dụng làm Apple ID.
281,在需要用到Apple ID的苹果服务中，你需要提供该电子邮件地址。,Bạn sẽ dùng email này để đăng nhập vào dịch vụ của Apple yêu cầu ID Apple.
281,同时，你也应确保创建一个强密码，因为你的Apple ID包括有很多个人和财务信息。,"Cần đảm bảo mật khẩu có độ an toàn cao, vì Apple ID của bạn chứa rất nhiều thông tin cá nhân và tài chính."
281,- 你需要创建三个安全问题，在你忘记密码的情况下，可用于找回你的密码。,- Bạn cần phải trả lời ba câu hỏi bảo mật được sử dụng trong trường hợp quên mật khẩu.
281,5. 输入支付信息。,5. Nhập thông tin thanh toán.
281,选择你的信用卡类型并输入相关信息。,Chọn loại thẻ tín dụng và nhập thông tin chính xác.
281,你还需要输入正确的账单地址。,Bạn cũng cần phải nhập địa chỉ thanh toán chính xác.
281,"- 如果你滚动到信用卡列表的底部，你可以选择""无""，并跳过支付信息部分。","- Khi di chuyển xuống dưới cùng danh sách thẻ tín dụng, bạn có thể chọn ""None"" (Không) và bỏ qua phần thanh toán."
281,但在你提供合法的支付信息前，你无法购买任何商品。,Bạn sẽ không thể mua hàng cho đến khi nhập thông tin thanh toán hợp lệ.
281,6. 验证你的帐号。,6. Xác minh tài khoản.
281,创建帐号后，一封验证邮件将发送到作为你的Apple ID的电子邮箱中。,"Sau khi tạo tài khoản, email xác nhận sẽ được gửi đến email được chỉ định là Apple ID của bạn."
281,它将包含一条链接，你必须访问该链接激活你的帐号。,Email này chứa liên kết mà bạn phải truy cập để kích hoạt tài khoản.
281,点击该链接，然后输入你的Apple ID和密码激活你的帐号。,"Kích vào liên kết này, và sau đó nhập Apple ID và mật khẩu mới để kích hoạt."
281,方法 3,Phương pháp 3
281,方法 3 的 3:,Phương pháp 3 của 3:
281,使用iTunes,Sử dụng iTunes
281,1. 打开iTunes。,1. Mở iTunes.
281,点击商店菜单。,Nhấp vào menu Store (Cửa hàng).
281,从商店菜单中选择创建Apple ID。,Chọn Create Apple ID từ menu Store.
281,在弹出的新窗口中点击继续。,Nhấp vào Continue (Tiếp tục) trong cửa sổ mới.
281,2. 阅读并同意条款和条件。,2. Đọc và chấp thuận Điều khoản và Điều kiện.
281,阅读有关内容后，选中复选框并点击同意。,"Sau khi đọc xong, bấm chọn ô vuông và nhấp Agree."
281,3. 输入你的信息。,3. Nhập thông tin cá nhân.
281,你需要输入将作为你的Apple ID的电子邮件地址。,Bạn cần phải nhập địa chỉ email để tạo Apple ID.
281,你也需要输入一个好的强密码。,Bạn cũng cần phải nhập mật khẩu an toàn.
281,它最少需要有8位字符，而且必须包括字母和数字。,Mật khẩu có độ dài ít nhất 8 ký tự bao gồm chữ cái và số.
281,- 你也需要创建一个安全问题并输入出生日期，在忘记密码的时候，你需要通过这些信息找回密码。,- Bạn cũng cần phải trả lời câu hỏi bảo mật và ngày sinh để xác minh danh tính trong trường hợp quên mật khẩu.
281,4. 选择是否接收来自苹果的电子邮件。,4. Lựa chọn không nhận email quảng cáo từ Apple.
281,在表格下方有两个复选框。,Trong biểu mẫu có hai ô vuông nằm phía dưới.
281,它们默认是被选中的。,Chúng được chọn tự động bằng chương trình.
281,如果你不希望接收来自苹果的推销邮件和新闻简报，取消它们的选中。,"Nếu không muốn nhận email khuyến mãi và tin tức từ Apple, bạn có thể bỏ chọn hai ô vuông đó."
281,5. 输入支付信息。,5. Nhập thông tin thanh toán.
281,选择合适的银行卡类型并输入你的信用卡详情和账单地址。,Chọn loại thẻ phù hợp và nhập chi tiết thẻ tín dụng và địa chỉ thanh toán.
281,如果你不希望把账户和信用卡进行绑定，选择无。,"Nếu bạn không muốn đính kèm thẻ tín dụng vào tài khoản, nhấp vào tùy chọn None."
281,如果你要在iTunes或应用商店购买产品，你需要提供信用卡信息，但是对于免费产品，这不是必须的。,"Bạn cần nhập thông tin thẻ tín dụng nếu có ý định mua hàng trong iTunes hoặc App store, nhưng đối với nội dung miễn phí thì không cần thông tin này."
281,6. 验证你的账户。,6. Xác minh tài khoản.
281,点击完成即可创建你的Apple ID。,Nhấn Done để tạo Apple ID.
281,你将收到包含验证账户链接的电子邮件。,Bạn sẽ nhận email có chứa liên kết xác minh tài khoản.
281,验证账户后，你将可以使用你的账户登录到Apple产品或服务。,"Khi tài khoản được xác minh, bạn có thể đăng nhập vào tất cả sản phẩm hoặc dịch vụ của Apple bằng Apple ID mới.[1]"
281,[1] 研究来源,Nguồn nghiên cứu
281,7. <finished>,7. Hoàn thành.
281,小提示,Lời khuyên
281,警告,Cảnh báo
281,- 使用虚假信息创建多个账户，将导致账户被删除。,- Tạo nhiều tài khoản với thông tin sai lệch sẽ dẫn đến việc xóa tài khoản.
282,Excel是微软办公软件（Microsoft Office）中的电子表格应用程序。,Excel là ứng dụng bảng tính nằm trong bộ phần mềm Microsoft Office.
282,用Excel可以计算出任何贷款或信用卡的月供。,"Sử dụng Microsoft Excel, bạn có thể tính khoản thanh toán hàng tháng cho bất kỳ khoản vay hay thẻ tín dụng nào."
282,在Excel中计算月供的最好办法是利用“函数”功能。,"Cách tốt nhất để tính khoản thanh toán hàng tháng trên Excel là sử dụng chức năng ""functions""."
282,步骤,Các bước
282,1. 运行Excel软件并新建一个工作簿。,1. Khởi động Microsoft Excel và mở cửa sổ làm việc mới.
282,2. 使用适当的描述性名称保存工作簿文件。,2. Lưu tập tin này với một cái tên phù hợp và miêu tả đúng nội dung.
282,- 这有助于你在之后需要参考或修改信息时找到文件。,"- Như vậy, bạn có thể tìm lại tập tin này dễ dàng khi cần tham khảo hoặc thay đổi thông tin."
282,3. 在A1至A4单元格为变量及月供计算结果创建标签。,3. Đặt tên ô A1 đến ô A4 tương ứng với các biến và kết quả tính khoản thanh toán hàng tháng.
282,- A1单元格输入“余额”，A2输入“利率”，A3输入“期限”。,"- Gõ ""Số dư"" vào ô A1, ""Lãi suất"" vào ô A2 và ""Kỳ hạn"" vào ô A3."
282,- A4输入“月供”。,"- Gõ ""Thanh toán hàng tháng"" vào ô A4."
282,4. 在B1至B3单元格输入贷款或信用卡的变量，以创建Excel公式。,4. Nhập các biến tương ứng với khoản nợ hay tài khoản thẻ tín dụng từ cột B1 đến B3 để tạo công thức Excel.
282,- 在B1中输入未付余额。,- Số dư chưa thanh toán sẽ được nhập vào ô B1.
282,此处可以使用Excel表格，例如用“=.06/12”表示每月应计的年利率为6%。,"Bạn có thể dùng công thức Excel tại đây, ví dụ ""=.06/12"" để hiện 6% lãi suất hàng năm được tích lũy hàng tháng."
282,- B3输入贷款的期限。,- Số kỳ hạn của khoản vay được nhập vào cột B3.
