src_id,zh,vi
2603,泌尿道感染和老年女性现在他们说常用的每微升10个白细胞的临界值灵敏度很差，只有36%,"Nhiễm trùng đường tiết niệu và phụ nữ lớn tuổi, họ nói bây giờ rằng ngưỡng cắt phổ biến được sử dụng là 10 bạch cầu trên một microliter có độ nhạy thấp, chỉ 36%"
2604,具体来说，是 36%，抱歉，灵敏度为 100，而截止值为 264，这将很难。,"Cụ thể là 36%, tôi xin lỗi, độ nhạy là 100, trong khi ngưỡng là 264, điều đó sẽ rất khó."
2605,需要注意的是，灵敏度和特异度分别为 88%，阳性和阴性似然比分别为 7.2 和 0.1，所以是的，使用更高的,"Cần nhớ rằng độ nhạy và độ đặc hiệu là 88, tỷ lệ khả năng dương tính và âm tính là 7,2 và 0,1, vì vậy có, sử dụng một"
2606,对于那些白细胞的截止值可能更有意义，男孩 10 似乎真的很低，嗯，接下来我有什么？,"Giới hạn cho các bạch cầu đó có thể hợp lý hơn, cậu bé 10 tuổi dường như rất thấp, ừm, và tiếp theo tôi có gì?"
2606,NCID 我我拉出这个是因为我以前没听说过,NCID Tôi đã kéo cái này ra vì tôi chưa từng nghe đến
2607,这是一种新型的导致新生儿败血症的原因，叫做佩纳杆菌病（p-a-e-n-i-b-a-c-i-l-l-i-o -s-i-s），即佩纳杆菌感染。,"Đây là một nguyên nhân mới gây nhiễm trùng huyết ở trẻ sơ sinh đủ tháng, được gọi là bệnh pena bacillus (p-a-e-n-i-b-a-c-i-l-l-i-o -s-i-s), tức là nhiễm trùng do vi khuẩn pena bacillus."
2608,对于有严重并发症风险的高风险婴儿，乌干达进行了一项前瞻性队列研究，纳入了 800 例足月新生儿脓毒症患者。,"Tại Uganda, một nghiên cứu nhóm theo dõi tiền cứu được thực hiện trên 800 trẻ sơ sinh đủ tháng bị nhiễm trùng huyết, những trẻ này có nguy cơ cao bị di chứng."
2610,血液或脑脊液中存在硫胺素溶杆菌或芽孢杆菌，因此大多数患者的脑脊液PCR检测呈阳性，我在37例报告的疑似病例中占35例，另外3例,"Thiaminolyticus hoặc Penabacillus trong máu hoặc dịch não tủy, vì vậy hầu hết những bệnh nhân này có PCR dịch não tủy dương tính, do đó tôi là 35 trong số 37 trường hợp khả dĩ được báo cáo và ba"
2611,百分比患有血PCR阳性的婴儿，在被假定为佩诺巴氏菌感染的婴儿中，更有可能在家出生，比例为6% 比 22%。,"Tỷ lệ trẻ sơ sinh có kết quả xét nghiệm PCR máu dương tính cao hơn ở những trẻ sơ sinh bị nghi ngờ nhiễm penobacillose, với 6% sinh tại nhà so với 22% trong nhóm còn lại."
2612,接受了非推荐脐带护理的比例为19% 比 38%，这些患者经常出现发烧，92% 的病例伴有癫痫发作,"Nhận được chăm sóc cuống rốn không được khuyến nghị 19 so với 38 phần trăm, họ thường xuyên xuất hiện sốt và 92 phần trăm các trường hợp và co giật là"
2613,目前，这些患者中有一半表现出这种症状，虽然我要提醒的是，听起来好像脑电图不可用，所以你可能错过了一些亚临床症状。,"Hiện tại, một nửa số bệnh nhân này thể hiện các triệu chứng này, mặc dù tôi phải lưu ý rằng nghe có vẻ như EEG không có sẵn, vì vậy bạn có thể bỏ lỡ một số triệu chứng cận lâm sàng."
2615,在有五个病例中，出现了另一种病原体，我必须强调的是金黄色葡萄球菌，但这仅仅发生在两个病例中。,"Trong số năm trường hợp, có năm trường hợp có sự hiện diện của một mầm bệnh khác, tôi phải nhấn mạnh rằng đó là Staphylococcus aureus, nhưng chỉ có hai trường hợp."
2616,并且他们有一个复合结局，包括婴儿死亡、感染后脑积水、神经发育障碍，这在,"và họ đã có kết quả tổng hợp là tử vong ở trẻ sơ sinh, não úng thủy sau nhiễm trùng, suy giảm phát triển thần kinh, phổ biến hơn ở"
2617,患有巴氏杆菌病的新生儿中，有 11 个孩子在首次入院时死亡。,"Trong số những trẻ sơ sinh bị bệnh do vi khuẩn Penobacillus, có 11 trẻ đã tử vong trong lần nhập viện ban đầu."
2617,我认为这其中存在一些问题。,Tôi nghĩ rằng có một số câu hỏi về điều này.
2618,你知道它真正来自哪里吗？,Bạn có biết nó thực sự đến từ đâu không?
2619,在某些肠道微生物群中，但可能只是来自环境来源，我了解到它已在密歇根州的鱼类中被发现。,"Trong một số vi sinh vật đường ruột nhưng tiềm ẩn chỉ có thể từ nguồn môi trường, tôi đã biết rằng nó đã được xác định trong cá từ Michigan."
2620,土壤和印度，大多数研究中的儿童被放置在经验性的AMP剂上，但似乎对AMP有耐药性。,và đất và Ấn Độ ờm và vì vậy hầu hết trẻ em trong nghiên cứu được đặt vào chế độ AMP theo kinh nghiệm nhưng có vẻ như kháng thuốc amp
2623,我从来没有听说过这个漏洞，所以对我来说这篇文章真的很有趣。,"Tôi chưa bao giờ thực sự nghe nói về lỗi này, vì vậy đây thực sự là một bài đọc thú vị đối với tôi."
2623,好吧，所有听说过这个漏洞的人，请举手。,"Được rồi, vậy tất cả những ai đã từng nghe nói về lỗi này, hãy giơ tay lên."
2624,你可以纠正我的发音，对吧？,"Và bạn có thể sửa cách tôi phát âm, được chứ?"
2624,所以，我这个部分的最后一篇文章又是关于尿路感染的，一种抗菌药物，服用 7 或 14 天，针对发热情况。,"Vì vậy, bài viết cuối cùng của tôi cho phần này lại là một bài về UTI, một loại kháng khuẩn trong bảy hoặc mười bốn ngày cho trường hợp sốt."
2625,吸引了许多多中心非劣效双盲安慰剂对照随机临床试验，这些试验发表在 CID 上，我需要,"thu hút nhiễm trùng trong nhiều thử nghiệm lâm sàng đa trung tâm không thua kém, mù đôi, có đối chứng giả dược được công bố trên CID, và tôi cần"
2626,我一直提醒自己，在治疗泌尿道感染方面，男性和女性存在差异。,Tôi liên tục nhắc nhở bản thân rằng nam giới và nữ giới khác nhau về phương pháp điều trị nhiễm trùng đường tiết niệu.
2626,这里有 240 名参与者被随机分配。,"Ở đây, 240 người tham gia đã được phân công ngẫu nhiên."
2627,在按意向治疗分析中，接受抗生素治疗 7 天或 14 天，治疗成功的发生率为 55.7%。,"Trong phân tích theo ý định điều trị, thành công của điều trị xảy ra ở 55,7% những người được điều trị kháng sinh trong bảy hoặc mười bốn ngày."
2631,在42家医院中，20例伴有BSI（血流感染）的住院患者中，没有血流C或它是最常见的。,20 trường hợp nhập viện có nhiễm trùng huyết (BSI) xảy ra tại 42 bệnh viện trong số các trường hợp nhập viện không có nhiễm trùng huyết C hoặc nó là phổ biến nhất.
2632,阳性标本类型是腋窝 30，你现在在 34%，现在大多数 75.5% 的住院涉及重症监护病房停留，机械,"Các loại mẫu dương tính là nách 30, bạn đang ở mức 34% bây giờ, phần lớn (75,5%) các ca nhập viện liên quan đến việc ở lại đơn vị chăm sóc đặc biệt, cơ học"
2633,43% 的 ICU 病例使用了通气，中位住院时间为 13 天，但住院时间范围很大，从 1 天到 209 天不等，住院死亡率为,"Thông khí được sử dụng trong 43% trường hợp ICU, thời gian nhập viện trung bình là 13 ngày, nhưng có sự thay đổi lớn từ 1 đến 209 ngày, tỷ lệ tử vong trong bệnh viện là"
2634,共有 21 个出院地点，包括 13 家疗养院、28 家熟练护理设施和 15% 的长期急性护理机构。,"Có 21 địa điểm xuất viện bao gồm 13 cơ sở chăm sóc giảm nhẹ, 13 cơ sở điều dưỡng có tay nghề, 28 và chăm sóc chuyên sâu dài hạn 15 phần trăm"
2636,也来自新出现的传染病，真菌性的，我从器官移植后，从感染了致命性侵入性霉菌感染中恢复过来,"cũng từ các bệnh truyền nhiễm mới nổi, bệnh nấm, mà tôi đã hồi phục sau khi bị nhiễm nấm mốc xâm lấn gây tử vong sau khi ghép cơ quan"
2637,在这十年（2011 年至 2021 年）中，来自 1272 名溺水捐赠者的 4136 个器官被移植，所以我想……,"Trong khoảng thời gian 10 năm này, từ năm 2011 đến năm 2021 tại Hoa Kỳ, 4.136 cơ quan từ 1.272 người hiến tặng bị chết đuối đã được cấy ghép, vì vậy tôi nghĩ rằng..."
2638,统计本身很有趣，它描述了 4 例可能由供体来源的侵入性霉菌感染引起的快速致命病例。,"Thống kê về bản thân nó đã rất thú vị, nó đã mô tả bốn trường hợp tử vong nhanh chóng do nhiễm nấm mốc xâm lấn có khả năng bắt nguồn từ người hiến tặng."
2639,它可能是水传播疾病，以及这些间接途径。,Nó có thể là bệnh truyền nhiễm qua đường nước và những con đường gián tiếp này.
2639,无论是通过 CO2，还是通过人口迁移，我们之前就听到很多关于这方面的消息。,"Cho dù đó là thông qua CO2, thông qua di cư dân số, chúng ta đã nghe rất nhiều về điều đó trước đây."
2640,在难民营等地方应对传染病疫情非常困难。,Rất khó để đối phó với các vụ bùng phát bệnh truyền nhiễm ở những nơi như trại tị nạn.
2640,我们已经看到了这种情况，以及类似的情况。,Chúng ta đã chứng kiến điều này và những trường hợp tương tự.
2641,进入气候传染病。,vào các bệnh truyền nhiễm do khí hậu.
2641,莎拉·福琼：完美。,SARAH FORTUNE: Hoàn hảo.
2641,所以马西娅和卡罗琳，我现在要问你们每一个人,"Vậy Marcia và Caroline, bây giờ tôi sẽ hỏi mỗi người các bạn"
2642,但也与气候有关。,nhưng cũng đối với khí hậu.
2642,例如，如果我们从传染病的角度来看亚马逊生物群落的森林砍伐，有两个方面。,"Vì vậy, nếu chúng ta lấy ví dụ về nạn phá rừng trong hệ sinh thái Amazon, từ quan điểm bệnh truyền nhiễm, có hai khía cạnh."
2643,首先，森林砍伐过程与疟疾传播的增加直接相关。,"Thứ nhất, quá trình phá rừng có liên quan trực tiếp đến việc gia tăng truyền bệnh sốt rét."
2644,那不是假设。,Đó không phải là giả thuyết.
2644,但同时，随着森林砍伐，人类越来越接近这个巨大的水库,"Nhưng cũng như vậy, khi nạn phá rừng xảy ra, con người đến gần hơn với hồ chứa khổng lồ này"
2646,它也非常高。,Nó cũng rất cao.
2646,事实上，我认为我们很幸运，到目前为止还没有出现更大的问题。,"Trên thực tế, tôi nghĩ rằng chúng ta đã may mắn khi chưa có vấn đề gì nghiêm trọng hơn xuất hiện cho đến nay."
2646,从气候角度来看，森林砍伐,"Từ góc độ khí hậu, nạn phá rừng"
2648,它已经接收到的降雨量减少了。,Nó đã nhận được lượng mưa ít hơn.
2648,因此，旱季平均延长了大约一个月。,"Vì vậy, mùa khô dài hơn khoảng một tháng trung bình."
2648,通过加快这个过程，那么我们,"Và bằng cách đẩy nhanh quá trình này, thì chúng ta"
2649,它可以包含我刚才提到的所有内容。,Nó có thể bao gồm tất cả những điều tôi vừa đề cập.
2651,所以无论从哪个角度看，这都是一件坏事。,"Vì vậy, cho dù bạn nhìn từ góc độ nào, đó là một điều tồi tệ."
2653,这些是正在被推向人类种群的动物源性，也就是虫媒病毒疾病。,"Đó là những tập hợp các bệnh do động vật truyền sang người, à, các bệnh do virus truyền qua côn trùng đang được đẩy vào quần thể người."
2654,玛西亚·卡斯特罗：还有很多其他人。,MARCIA CASTRO: Và nhiều người khác nữa.
2654,莎拉·福琼：还有很多其他人，是的。,"SARAH FORTUNE: Và nhiều người khác nữa, đúng rồi."
2654,卡罗琳。,Caroline.
2655,而且，我们不能忘记一些对农场和农业系统非常重要的植物病原体。,"Và cũng có những mầm bệnh thực vật mà chúng ta không thể quên, chúng rất quan trọng đối với các trang trại và hệ thống nông nghiệp."
2656,而且，当我们考虑极端天气事件或季节性变化发生时会发生什么时，如果你已经生活在贫困边缘，那么,"Và khi chúng ta nghĩ về những gì xảy ra khi chúng ta có các sự kiện thời tiết cực đoan hoặc sự thay đổi về mùa vụ, nếu bạn đang sống ở mức nghèo đói, thì"
2657,这通常意味着你必须离开这片土地。,"Thông thường, điều đó có nghĩa là bạn phải rời bỏ quê hương."
2657,所以当我们想到气候移民，这是我经常思考的事情，,"Vì vậy, khi chúng ta nghĩ về di cư do biến đổi khí hậu, điều mà tôi thường xuyên suy nghĩ,"
2658,这不仅仅是气候难民问题，这当然是一个巨大的问题。,"Nó không chỉ là những người tị nạn khí hậu, điều chắc chắn là một vấn đề lớn."
2658,它还包括对季节性劳工移民的干扰。,Nó cũng là sự gián đoạn đối với lao động di cư theo mùa.
2659,以及我们所看到的由于农业系统可行性模式变化而导致的农村人口向城市迁移的增加。,và sự di cư từ nông thôn đến thành thị ngày càng tăng mà chúng ta thấy là kết quả của việc thay đổi các mô hình khả thi của các hệ thống nông nghiệp khác nhau.
2661,我们的地区人口密度非常高。,nơi chúng ta có mật độ dân số rất cao.
2661,因此，如果你要设计一个完美的系统来传播流行病，你,"Và vì vậy, nếu bạn định thiết kế một hệ thống hoàn hảo để phát tán đại dịch, bạn"
2662,而这正是我们现在所拥有的。,Và đó chính xác là những gì chúng ta có.
2663,事实上，我们现在看到这个问题加剧了。,"Và thực tế, chúng ta đang thấy vấn đề này ngày càng trầm trọng hơn."
2664,我们拥有巨大的潜在人畜共患病暴发事件的多样性。,nơi chúng ta có sự đa dạng lớn về các sự kiện xuất hiện động vật truyền bệnh tiềm ẩn.
2665,所以这是我一直思考的事情。,Đó là điều tôi suy nghĩ rất nhiều.
2665,莎拉·福琼：阿里，你有什么--,"SARAH FORTUNE: Và Ari, bạn có --"
2666,你还有更具体的例子想让我们看看吗？,Bạn có những ví dụ cụ thể hơn mà bạn muốn chúng tôi xem không?
2667,要思考什么？,Điều gì cần suy nghĩ?
2667,ARI BERNSTEIN：嗯，我要指出的一点是——我和玛西娅和卡罗琳在一起总是很棒，因为我每次都能学到新东西。,"ARI BERNSTEIN: Chà, một điều tôi muốn chỉ ra là - thật tuyệt khi được ở bên Marcia và Caroline bởi vì tôi luôn học được điều gì đó mới mỗi lần."
2668,在目前这个阶段，听完我们今天听到的所有内容之后，我认为解决多重问题的重要性已经非常明显了。,"Tại thời điểm này, sau khi đã nghe tất cả những gì chúng ta đã nghe hôm nay, tôi nghĩ rằng thật rõ ràng tầm quan trọng của việc chúng ta bắt đầu suy nghĩ về việc giải quyết đa vấn đề."
2669,所以森林砍伐是气候变化的一个大问题。,"Vì vậy, nạn phá rừng là một vấn đề lớn đối với biến đổi khí hậu."
2669,因此，大约 20% 的排放来自砍伐森林。,"Do đó, khoảng 20% lượng khí thải đến từ việc chặt phá rừng."
2670,新兴传染病也是一个大问题。,Cũng là một vấn đề lớn đối với các bệnh truyền nhiễm mới nổi.
2670,但是，当我们考虑保护森林的价值时，我可以告诉你，在政策辩论中，,"Nhưng khi chúng ta suy nghĩ về giá trị của việc bảo vệ rừng, tôi có thể nói với bạn rằng trong các cuộc tranh luận về chính sách,"
2671,我们通常只将它们视为真正的碳真空。,"Chúng ta thường chỉ nói về chúng như những thứ như, theo nghĩa đen là máy hút chân không carbon."
2671,我甚至不知道我们是否能将森林砍伐视为传染病风险。,Tôi thậm chí không biết liệu chúng ta có thể đến mức phá rừng như một rủi ro bệnh truyền nhiễm hay không.
2672,但关键是我们真的需要思考环境运动中的交叉性。,Nhưng điểm chính là chúng ta thực sự cần phải suy nghĩ về tính giao thoa trong phong trào môi trường.
2672,我认为我们已经看到很多对话集中在青年影响力上，而这显然是,"Và tôi nghĩ rằng chúng ta đã thấy rằng rất nhiều cuộc thảo luận tập trung vào ảnh hưởng của giới trẻ, điều đó rõ ràng là"
2673,我认为好消息是，我们实际上可以做一些对我们自己和潜在的受益者都有很大益处的事情。,Và tôi nghĩ rằng tin tốt là chúng ta thực sự có thể làm những việc mang lại lợi ích to lớn cho cả bản thân chúng ta và những người được hưởng lợi tiềm năng.
2674,传染病风险，也与气候有关。,Nguy cơ bệnh truyền nhiễm và cũng đối với khí hậu.
2674,莎拉·福琼：是的，事实上，我们在这次小组讨论之前进行了一次准备会议。,"SARAH FORTUNE: Vâng, thực tế là, chúng tôi đã có một buổi chuẩn bị để dự đoán cho bảng điều khiển này."
2675,我们完全自发地做这件事。,Chúng tôi đang làm điều này hoàn toàn tự phát.
2675,这里没有剧本。,Không có kịch bản nào ở đây.
2677,玛西娅·卡斯特罗：是的，在监管方面可以做很多事情。,"MARCIA CASTRO: Vâng, có rất nhiều điều có thể được thực hiện với quy định."
2678,亚马逊地区的领土是保存最完好的，并且对森林吸收 PM 2.5 的贡献最大，约占 27%。,"Các vùng lãnh thổ ở Amazon là những vùng được bảo tồn tốt nhất và là những vùng thực sự đóng góp, khoảng 27%, trong việc hấp thụ PM 2,5 trong rừng."
2679,因此，在亚马逊地区将新的土地划为土著领地是防止该地区遭到破坏的一大进步。,"Vì vậy, việc xác định các vùng đất mới ở Amazon là lãnh thổ bản địa là một bước tiến lớn trong việc ngăn chặn các khu vực bị tàn phá."
2680,为了防止森林砍伐，法律规定在这些地区不允许进行任何形式的采矿、伐木等导致森林砍伐的行为。,"Để ngăn chặn nạn phá rừng, luật pháp nghiêm cấm mọi hoạt động khai thác mỏ, khai thác gỗ hoặc các hoạt động khác có thể dẫn đến phá rừng trong những khu vực này."
2681,而且你可以在一些卫星图像中看到边界在哪里。,"Và bạn có thể thấy trong một số hình ảnh vệ tinh, bạn gần như có thể thấy ranh giới ở đâu."
2681,然而，正如我所说，立法是不够的。,"Tuy nhiên, như tôi đã đề cập, luật pháp là không đủ."
2682,我认为一切都真的在1月底爆发了,Và tôi nghĩ mọi thứ thực sự bùng nổ vào cuối tháng Giêng
2685,上周发表的一项研究表明，如果我们真正保护土著领土，我们可以拯救约 1500 万例,"Một nghiên cứu được công bố vào tuần trước đề cập rằng nếu chúng ta thực sự bảo tồn các lãnh thổ bản địa, chúng ta có thể cứu khoảng 15 triệu trường hợp"
2686,预防呼吸道疾病和心血管疾病，仅此一项就能为医疗系统节省约 200 万美元。,Ngăn ngừa bệnh hô hấp và bệnh tim mạch và tiết kiệm khoảng 2 triệu đô la từ hệ thống y tế chỉ bằng cách bảo vệ điều này.
2687,上周我们发表了一项研究，表明尽管土著土地上的火灾很少，但它们并不是造成火灾的原因,"Và chúng tôi đã công bố một nghiên cứu vào tuần trước cho thấy mặc dù đất đai của người bản địa có rất ít đám cháy, nhưng chúng không phải là nguyên nhân gây ra đám cháy"
2688,他们接触烟雾的死亡风险是其他人的两倍。,Họ có nguy cơ tử vong gấp đôi do tiếp xúc với khói.
2688,因此，监管是必要的，但还不够。,"Vì vậy, quy định là cần thiết, nhưng nó không đủ."
2689,我们需要问责制措施。,Chúng ta cần các biện pháp về trách nhiệm giải trình.
2689,我们需要执行措施，以便实际违反这些法律的人可以被追究责任。,Chúng ta cần các biện pháp thực thi để những người thực sự vi phạm các luật đó có thể bị truy tố.
2689,然后，我们不像过去四年那样传递信息,"Và sau đó, không có thông điệp nào như chúng ta đã có trong bốn năm qua"
2690,几年后，你去那里，如果你只是砍伐树木，什么都不会发生。,"Nhiều năm sau, bạn đến đó và sẽ không có gì xảy ra nếu bạn chỉ chặt cây."
2690,莎拉·福琼：实际上，你能多说一些关于问责制和执法的措施吗？,"SARAH FORTUNE: Và thực ra, bạn có thể nói thêm một chút về các biện pháp về trách nhiệm giải trình và thực thi không?"
2691,它们在哪个层面上最有效？,Chúng hiệu quả nhất ở mức độ nào?
2691,玛西亚·卡斯特罗：是的，我想 2004 年是森林砍伐的高峰期。,"MARCIA CASTRO: Vâng, tôi nghĩ năm 2004 là đỉnh điểm của nạn phá rừng."
2692,巴西完全失控，那是卢拉总统的第一任期。,"Brazil hoàn toàn mất kiểm soát, sau đó đó là nhiệm kỳ đầu tiên của Tổng thống Lula."
2692,之后他们采取了一些措施，,"Và sau đó họ đã thực hiện một số biện pháp,"
2693,首先是在保护土地方面，现在已经有了三个土著土地被划定，而在之前的政府时期却没有一个。,"Đầu tiên là bảo vệ đất đai, và một lần nữa, hiện tại đã có ba vùng đất bản địa được phân định, không có vùng đất nào được phân định trong chính phủ trước đây."
2694,事实上，过去政府已经撤销了一些。,"Trong thực tế, một số đã bị loại bỏ trong chính phủ trước đây."
2694,但他们还建立了完整的监控网络。,Nhưng đã có một mạng lưới giám sát toàn diện.
2695,它是在亚马逊上组装的。,Nó được lắp ráp trên Amazon.
2695,而且人们——实际上他们不得不缴纳罚款。,Và mọi người - thực ra họ phải nộp phạt.
2695,他们正在被追究责任。,Họ đang bị truy cứu trách nhiệm.
2696,整个卫星系统已经组建完成。,Toàn bộ hệ thống vệ tinh đã được lắp ráp.
2696,现在我们每天都能收到森林砍伐的警报。,Bây giờ chúng ta có các cảnh báo hằng ngày về nạn phá rừng mỗi ngày.
2696,我们知道事情发生在哪里。,Chúng ta biết những việc đang xảy ra ở đâu.
2697,所以我们花了大约 10 年时间让这些事情真正有效地发生。,"Vì vậy, chúng tôi đã có khoảng 10 năm để những điều đó thực sự xảy ra một cách hiệu quả."
2698,而且这是森林砍伐最剧烈的下降。,Và đó là sự suy giảm nghiêm trọng nhất của nạn phá rừng.
2698,在过去的四年里，一切都逆转了。,"Trong bốn năm qua, mọi thứ đã đảo ngược."
2698,这是怎么发生的？,Và điều đó đã xảy ra như thế nào?
2699,因此，许多立法都放宽了。,"Vì vậy, rất nhiều luật đã được nới lỏng."
2700,但他们基本上说，所有在1988年（即宪法颁布年份）之前没有被划定界线的土著土地，,"Nhưng về cơ bản, họ nói rằng mọi vùng đất của người bản địa chưa được phân định đến năm 1988, năm ban hành Hiến pháp,"
2701,他们要失去它了。,Họ sẽ mất nó.
2701,他们拥有所有的一切。,Họ là chủ sở hữu của mọi thứ.
2702,过去四年中，立法中负责的人员都被撤掉了。,Những người chịu trách nhiệm trong luật pháp trong bốn năm qua đã bị bãi nhiệm.
2702,所以，让这些人回来需要一些时间。,"Vì vậy, sẽ mất một thời gian để đưa họ trở lại."
2704,我们所有人都负有责任，这与你，卡罗琳，所做的许多工作产生共鸣。,"Tất cả chúng ta đều phải chịu trách nhiệm, điều này cộng hưởng với rất nhiều công việc của bạn, Caroline."
2705,为了更详细地说明这一点，数据的重要性。,Để mở rộng vấn đề đó - tầm quan trọng của dữ liệu.
2705,卡罗琳·巴基：当然，我很乐意这样做。,"CAROLINE BUCKEE: Chắc chắn rồi, tôi rất vui khi làm điều đó."
2705,我在传染病监测方面做了很多工作，,"Tôi làm việc rất nhiều trong lĩnh vực giám sát bệnh truyền nhiễm,"
2706,我想说的是，在这个话题上，,"Điều tôi muốn nói là về chủ đề này,"
2707,我们存在着巨大的数据缺口。,Chúng ta có những khoảng trống dữ liệu khổng lồ.
2707,而且，不仅我们没有以整合到医疗系统的方式收集数据，,"Và chúng ta - không chỉ là chúng ta không thu thập dữ liệu theo cách tích hợp vào hệ thống y tế, mà còn"
2708,第一步应该是将环境数据和卫生系统数据整合到一个地方，这样我们就可以开始提出一些问题。,"Bước đầu tiên sẽ là, phải không, tập hợp dữ liệu môi trường và dữ liệu hệ thống y tế ở một nơi để chúng ta có thể bắt đầu đặt ra một số câu hỏi này."
2709,但我认为我们拥有的数据类型反映了某些全球优先事项，这些优先事项可能不是地方和区域优先事项。,Nhưng tôi cũng nghĩ rằng các loại dữ liệu mà chúng ta có sẵn phản ánh một số ưu tiên toàn cầu có thể không phải là ưu tiên địa phương và khu vực.
2710,而且我认为机械数据存在一个重大问题。,Và tôi cũng nghĩ rằng có một vấn đề lớn với dữ liệu cơ chế.
2710,所以目前，我们有很多漂亮的图,"Vì vậy, hiện tại, chúng ta có rất nhiều bản đồ đẹp"
2711,我们有很多关联，例如，寄生虫在不同温度下在蚊子体内发育的时间长度之间的关联。,"và chúng tôi có rất nhiều sự liên kết, ví dụ, giữa thời gian mà một ký sinh trùng phát triển trong muỗi ở các nhiệt độ khác nhau."
2712,因此，经常发生的是，我们得到了非常漂亮的模型，我们将有时非线性的关系附加到像这样的漂亮地图上，,"Và điều thường xảy ra là chúng ta có được các mô hình tuyệt đẹp, nơi chúng ta lấy mối quan hệ phi tuyến tính đó, gắn nó vào một bản đồ tuyệt đẹp như thế này,"
2713,然后我们就能预测到 30 年后登革热风险可能出现在哪里，或者类似的情况。,và chúng tôi nhận được dự báo về nơi chúng tôi nghĩ rằng nguy cơ sốt xuất huyết sẽ xảy ra trong 30 năm hoặc tương tự.
2713,这些地图对倡导很有用，,"Những bản đồ đó hữu ích cho việc vận động,"
2714,但是它们对于控制程序来说不是有用的数据。,nhưng chúng không phải là dữ liệu hữu ích cho các chương trình điều khiển.
2714,而且它们在机制上并非如此，因为我们不了解许多社会方面,Và chúng không phải là cơ chế theo nghĩa là chúng ta không hiểu nhiều khía cạnh xã hội
2715,经济驱动因素。,Các động lực kinh tế.
2715,这些不是多学科的努力。,Đây không phải là những nỗ lực đa ngành.
2715,所以我认为在数据方面，我们需要做两件事。,Và tôi nghĩ rằng có hai loại khoảng trống trong dữ liệu về những gì chúng ta cần làm.
2716,首先，我们需要将收集环境数据纳入我们的医疗系统常规工作中。,"Thứ nhất, chúng ta cần bắt đầu thu thập dữ liệu môi trường như một phần thường xuyên trong các hệ thống y tế của chúng ta."
2716,其次，我们需要开始建立,"Và thứ hai, chúng ta cần bắt đầu xây dựng"
2717,在受影响最严重的地方，考虑到一些行为和社会现实，机械关系仍然存在巨大差距。,"Các mối quan hệ cơ học trong bối cảnh một số thực tế về hành vi và xã hội ở những nơi bị ảnh hưởng nặng nề nhất, và đó vẫn là một khoảng cách rất lớn."
2718,莎拉·福琼：所以阿里，我们拥有的另一种数据是我们自己的学习。,"SARAH FORTUNE: Vậy Ari, loại dữ liệu khác mà chúng ta có là những bài học của riêng chúng ta."
2718,我们能从中学到什么吗？,Liệu có gì chúng ta có thể học hỏi từ nó?
2719,因此，你看到了来自各行各业的人们都在努力,"Vì vậy, bạn đã thấy những người từ mọi tầng lớp xã hội cố gắng"
2721,大声跟我说话的是弗朗西斯卡·多米尼奇，她曾经在这里，可能现在还在，以及她的团队，他们强调了当我们思考空气质量改善时，,"Người đã nói chuyện với tôi một cách to lớn là Francesca Dominici, người đã từng ở đây và có thể vẫn còn ở đây, và nhóm của cô ấy, những người đã nhấn mạnh rằng khi chúng ta nghĩ về việc cải thiện chất lượng không khí,"
2722,我们倾向于考虑肺部，这很重要。,"Chúng ta có xu hướng nghĩ về phổi, điều đó rất quan trọng."
2722,我们考虑死亡率。,Chúng ta nghĩ về tỷ lệ tử vong.
2722,因此，我们从六城研究中了解到，除其他因素外，空气污染,"Vì vậy, chúng ta biết từ nghiên cứu Six Cities rằng, trong số các yếu tố khác, ô nhiễm không khí"
2723,这对人们活到预期寿命真的不好。,Thật sự không tốt cho người sống đến tuổi thọ dự kiến.
2723,但事实证明，即使是我们在十年内呼吸的空气中微小的差异也会,Nhưng hóa ra ngay cả những lượng nhỏ khác biệt trong không khí chúng ta hít thở trong một thập kỷ
2724,这可能对人们在疫情中是生是死产生深远影响。,Điều này có thể có tác động sâu sắc đến việc liệu mọi người sống hay chết vì đại dịch.
2724,因此，当我们从环保局那里听说这些规定时，,"Và vì vậy, khi chúng tôi nghe từ EPA về những quy tắc này,"
2725,当他们谈论这些好处时，无论是来自水银规则、燃油经济性规则还是卡车空气污染规则，,"Khi họ nói về những lợi ích này, cho dù đó là từ quy tắc thủy ngân, quy tắc tiết kiệm nhiên liệu hay quy tắc ô nhiễm không khí từ xe tải,"
2726,我们甚至还没有把那些包括进去。,Chúng ta thậm chí còn chưa đưa những điều đó vào.
2727,我们对气候采取的这些行动的益处，尤其是从环境正义的角度来看。,"Lợi ích của những hành động mà chúng ta đang thực hiện đối với khí hậu, đặc biệt là từ góc độ công lý môi trường."
2728,因为，我还有 10 分钟，然后是 20 分钟。,"Bởi vì, ồ, và tôi còn 10 phút trước khi đến 20 phút."
2729,准备好你的问题。,Chuẩn bị những câu hỏi của bạn.
2729,我认为你所讨论的所有问题都反映了你今天所听到的主题。,"Thực ra, tôi nghĩ tất cả những vấn đề mà bạn đã thảo luận đều phản ánh những chủ đề mà bạn đã nghe được trong ngày."
2730,现在是进行更广泛的对话的好时机。,Và đây sẽ là thời điểm tuyệt vời để có một cuộc trò chuyện rộng rãi hơn.
