src_id,zh,vi
681,[6] 研究来源,Nguồn nghiên cứu
681,2. 选择使用虚拟机，这样能略微提升性能。,2. Lựa chọn máy ảo để có hiệu suất tốt hơn đôi chút.
681,虚拟机也是一种程序，它们能在自己的窗口中运行一个完整的Windows副本。,Máy ảo là chương trình chạy bản Windows hoàn chỉnh trong cửa sổ riêng.
681,这种方法比通过Wine来运行应用程序的错误会少一些，因为就技术而言，这样是在它原本的环境（Windows）下运行应用程序。,"Phương pháp này ít lỗi hơn chạy ứng dụng qua Wine, vì về cơ bản bạn sẽ chạy ứng dụng trong môi trường của Windows."
681,但缺点也很明显，那就是你得同时运行两个操作系统（Linux和Windows），所以可能会拖累电脑性能。,"Nhược điểm là bạn sẽ phải chạy hai hệ điều hành (Linux và Windows) cùng lúc, có thể gây ảnh hưởng đến hiệu suất của máy tính cá nhân.[7]"
681,[7] 研究来源,Nguồn nghiên cứu
681,- 常用的虚拟机包括：VirtualBox、VMware和Linux内置的KVM（基于内核的虚拟机）。,"- Có thể kể đến một số máy ảo phổ biến như: VirtualBox, VMware và KVM (máy ảo có nhân Kernel) được tích hợp sẵn trên Linux.[8]"
681,[8] 研究来源,Nguồn nghiên cứu
681,- 由于同时运行Linux和Windows所需的计算能力，这种方法对于像微软Office这样的生产力应用程序非常有效，但不太适合像视频游戏这样的图形/计算密集型程序。,"- Vì ngốn hiệu suất máy tính để chạy cả Linux và Windows, phương pháp này phù hợp với ứng dụng phục vụ công việc như Microsoft Office, nhưng không phù hợp với chương trình đồ họa/đòi hỏi hiệu suất cao như trò chơi điện tử."
681,3. 利用双系统来运行Windows游戏和复杂应用程序。,3. Sử dụng Dual-booting để chạy trò chơi Windows và ứng dụng phức tạp.
681,双系统意味着你得重启电脑，然后进入Windows中，这样应用程序就可以在原本的环境中运行。,Dual-booting nghĩa là bạn sẽ khởi động lại máy tính vào Windows để ứng dụng có thể chạy trong đúng môi trường.
681,这种方法最适用于对性能要求较高的游戏或应用程序。,Đây là phương pháp tốt nhất dành cho trò chơi hoặc ứng dụng đòi hỏi hiệu suất cao.
681,但是，这也意味着每次要运行Windows软件时都必须重启电脑。,"Thật không may, điều này đồng nghĩa với việc bạn sẽ phải khởi động lại máy mỗi lần muốn chạy phần mềm Windows.[9]"
681,[9] 研究来源,Nguồn nghiên cứu
681,Question 5 的 5:,Question 5 của 5:
681,.exe相当于Linux中的什么？,.exe tương đương với gì trong Linux?
681,exe表示一个可执行文件，这意味着操作系统可以运行这个文件。,"Windows quy định .exe là tập tin thực thi, nghĩa là hệ điều hành có thể chạy tập tin."
681,Linux不使用文件扩展名来表示哪些文件是可执行的。,"Trên Linux, đuôi mở rộng không phải là thứ quy định việc tập tin nào có thể được thực thi."
681,相反，它是用权限来表示的，而基本权限包括读r、写w和执行x。,"Thay vào đó, hệ điều hành này sử dụng phân quyền (các quyền cơ bản là đọc r, ghi w và thực thi x)."
681,权限就决定了哪些文件是可执行的。,Quyền hạn (permission) quyết định việc tập tin nào có thể được thực thi.[10]
681,[10] 研究来源 因此，Linux文件可以有不同的扩展名（比如：.,"Nguồn nghiên cứu Như vậy, tập tin Linux có thể có nhiều đuôi mở rộng khác nhau (kiểu như .sh) hoặc không có đuôi mở rộng tập tin nào mà vẫn có thể được thực thi.[11]"
681,[11] 研究来源 下面是更改文件权限和运行文件的方法：[12] 研究来源,Nguồn nghiên cứu Sau đây là cách thay đổi quyền và chạy tập tin:[12] Nguồn nghiên cứu
681,- 在命令行中输入chmod +x file-name.run，将文件权限更改为“可执行”。,- Gõ chmod +x file-name.run vào dòng lệnh để thay đổi quyền của tập tin thành “có thể được thực thi” (thay file-name bằng tên-tập-tin của bạn).
681,/file-name.run以执行文件。,/file-name.run để thực thi tập tin.
681,- 如果弹出错误消息，输入sudo .,"- Nếu thấy lỗi, gõ sudo ."
681,/file-name.run。,/file-name.run.
681,输入sudo就能以管理员身份运行文件了。,Việc gõ sudo cho phép bạn chạy tập tin với tư cách là quản trị viên (admin).
681,但要小心，因为通过sudo能对系统进行更改。,"Hãy cẩn thận, vì sudo còn cho phép bạn thay đổi cả hệ thống."
681,- 软件安装通常会要求你输入sudo。,"- Khi cài đặt phần mềm, bạn thường được yêu cầu gõ sudo."
682,步骤,Các bước
682,点击Facebook。,"5. Chạm vào ""Facebook""."
683,本文教你如何在Windows或macOS的Microsoft Word中创建海报尺寸的文档。,wikiHow hôm nay sẽ hướng dẫn bạn cách tạo tài liệu kích thước áp-phích quảng cáo (poster) bằng Microsoft Word trên Windows hoặc macOS.
683,在开始之前，确保打印机能够打印大尺寸的文档，并确保有所需尺寸的纸张。,"Trước khi bắt đầu, hãy kiểm tra để chắc chắn rằng bạn có giấy với kích thước mong muốn, đồng thời máy in phải có khả năng in khổ lớn."
683,如果你不能（或不想）在家打印海报，也可以把文件送到专门的地方进行打印。,"Nếu như không thể (hoặc không muốn) in áp-phích tại nhà, bạn có thể gửi hoặc mang theo tập tin đến dịch vụ in ấn chuyên nghiệp."
683,步骤,Các bước
683,1. 打开Microsoft Word。,1. Mở Microsoft Word.
683,如果你还没有打开Microsoft Word，从“开始”菜单（Windows）或“应用程序”文件夹（macOS）中启动Microsoft Word。,"Nếu bạn chưa mở, hãy tiến hành khởi chạy Microsoft Word từ trình đơn Start (Windows) hoặc thư mục Applications (macOS)."
683,这样将打开应用程序，进入“新建”页面。,"Ứng dụng sẽ mở ra ngay trang ""New"" (Mới)."
683,2. 点击空白文档选项。,2. Nhấp vào tùy chọn Blank Document (Tài liệu trống).
683,它应该是新建文件类型列表中的第一个选项。,Đây là tùy chọn đầu tiên trong danh sách các loại tập tin mới.
683,3. 点击布局或页面布局选项卡。,3. Nhấp vào thẻ Layout (Bố cục) hoặc Page Layout (Bố cục trang).
683,选项卡名称会因版本而异，但你肯定能在应用程序顶部找到其中一个选项。,"Tên thẻ có thể khác nhau tùy theo phiên bản, nhưng một trong những tùy chọn này luôn nằm đầu ứng dụng."
683,4. 点击工具栏中的纸张大小按钮。,4. Nhấp vào nút Size (Kích cỡ) trong thanh công cụ.
683,它在应用程序的左上角附近。,Tùy chọn này nằm gần góc trên bên trái ứng dụng.
683,这样就会显示文档的各种尺寸选项。,Các tùy chọn kích cỡ khác nhau dành cho tài liệu sẽ hiện ra.
683,5. 选择海报大小。,5. Chọn kích thước cho áp-phích quảng cáo.
683,记住，如果你使用的家用打印机，那么它可能不支持大型纸张尺寸。,Lưu ý: máy in ở nhà có thể không hỗ trợ khổ lớn.
683,[1] 研究来源,Nguồn nghiên cứu
683,- 如果你确实需要制作一张更大的海报，你可以创建文件，保存到U盘上，然后去专业的打印机构打印。,"- Nếu như phải in áp-phích lớn, bạn có thể tạo tập tin, lưu vào USB rồi mang đến cửa hàng in ấn chuyên nghiệp."
683,6. 选择海报方向。,6. Chọn hướng áp-phích.
683,如果你想让海报横向（水平）打印，点击页面布局选项卡上的纸张方向菜单，选择横向。,"Nếu muốn in áp-phích ở chế độ phong cảnh (khổ ngang), bạn cần nhấp vào trình đơn Orientation (Hướng) trong thẻ Page Layout và chọn Landscape."
683,7. 创建标题。,7. Tạo tiêu đề.
683,许多海报的顶部都有一个大型文字标题。,Nhiều áp-phích quảng cáo có văn bản tiêu đề lớn nằm phía trên cùng.
683,如果你想添加标题，按照以下步骤操作：,"Nếu bạn muốn thêm tiêu đề, hãy tiến hành như sau:"
683,- 点击顶部的插入标签。,- Nhấp vào thẻ Insert (Chèn) phía trên cùng.
683,- 点击Word右上角附近的文本框。,- Nhấp vào Text Box (Hộp văn bản) ở gần góc trên bên phải Word.
683,- 选择简单文本框选项来插入一个文本框。,- Chọn Simple Text Box (Hộp văn bản đơn giản) để chèn hộp văn bản.
683,- 输入你想在海报上以大号字体显示的文字。,- Nhập vài từ mà bạn muốn trình bày theo khổ lớn trên tờ áp-phích.
683,- 高亮显示标题中的文字。,- Tô sáng văn bản trong dòng tiêu đề.
683,- 点击主页选项卡，返回到字体选项，然后选择方便阅读的大号字体。,"- Nhấp vào thẻ Home để trở về với các tùy chọn phông chữ, sau đó chọn phông chữ nào đó dễ đọc với kích thước lớn."
683,如果你打算做一个彩色海报，你也可以选择颜色。,Bạn cũng có thể chọn màu nếu như muốn làm áp-phích màu.
683,- 将文本框的边缘拖动到所需的尺寸。,- Kéo viền của khung văn bản để điều chỉnh về kích thước mà bạn muốn.
683,- 另一种插入标题的方法是点击插入选项卡上的艺术字，然后选择一个设计图样。,- Cách khác nữa để chèn dòng tiêu đề là nhấp vào Word Art (Chữ nghệ thuật) trong thẻ Insert rồi chọn kiểu.
683,这是一种快速风格化文本的方法，无需指定字体颜色和大小。,Đây là cách nhanh chóng nếu bạn muốn tạo chữ nghệ thuật mà không cần chỉ định màu sắc và kích thước phông chữ.
683,查看“如何创建艺术字”，了解更多关于这个功能的信息。,Xem thêm trên mạng về cách tạo chữ nghệ thuật để tìm hiểu về tính năng này.
683,8. 在海报中插入图形。,8. Chèn đồ họa vào áp-phích quảng cáo.
683,如果你想在海报中添加某张照片或插图，可以点击插入选项卡，然后选择图片。,"Nếu bạn có hình ảnh hoặc tranh minh họa cụ thể cần chèn vào áp-phích, hãy nhấp vào thẻ Insert và chọn Pictures."
683,如果你想让照片出现在标题下方，可以将标题的文本框拖动到照片上方。,Nếu bạn muốn ảnh hiển thị bên dưới tiêu đề thì có thể kéo hộp văn bản của tiêu đề lên phía trên ảnh.
683,- 你还可以插入并自定义形状。,- Bạn cũng có thể chèn và tùy chỉnh hình dạng.
683,要想插入形状，点击插入选项卡，并选择形状。,"Để chèn hình dạng, bạn nhấp vào thẻ Insert và chọn Shapes."
683,然后，你可以选择一个形状，并使用鼠标将它绘制到所需的位置。,"Sau đó, tiến hành chọn hình dạng rồi dùng chuột để vẽ tại vị trí mà bạn muốn."
683,9. 添加普通文本。,9. Thêm văn bản thông thường.
683,要想将文字插入到海报中，像创建标题时那样添加另一个文本框（在插入选项卡中），并输入所需内容。,"Để chèn chữ vào áp-phích quảng cáo, hãy thêm khung văn bản khác tương tự như khi bạn tạo dòng tiêu đề bằng thẻ Insert, sau đó nhập nội dung vào."
683,- 如果你想在海报上的多个区域添加文字，将每个文本块放入相应的文本框中。,"- Nếu như muốn thêm chữ vào nhiều vị trí trên áp-phích, hãy nhập từng khối văn bản vào khung riêng."
683,- 要想更改文本的方向，在主页选项卡中点击“段落”部分中的方向选项。,"- Để đổi hướng của văn bản, hãy nhấp vào một trong các tùy chọn hướng trong phần ""Paragraph"" (Đoạn) của thẻ Home."
683,- 有关调整文字方向的技巧，请查看如何在Microsoft Word中修改文字方向。,- Xem thêm bài viết Thay đổi hướng của văn bản trong Microsoft Word và tìm hiểu một số mẹo để định hướng lại chữ trên áp-phích.
683,10. 保存完成的海报。,10. Lưu lại áp-phích đã hoàn tất.
683,点击左上角的文件菜单，选择另存为，然后保存到你想要的位置。,"Để tiến hành, bạn nhấp vào trình đơn File (Tập tin) ở góc trên bên trái, chọn Save As (Lưu thành) rồi lưu tập tin vào vị trí mong muốn."
683,如果你打算在家打印海报，按照以下步骤操作：,"Nếu bạn dự định in áp-phích tại nhà, hãy tiến hành như sau:"
683,- 将尺寸合适的纸张装入打印机。,- Cho giấy với kích cỡ thích hợp vào máy in.
683,- 点击左上角的文件菜单。,- Nhấp vào trình đơn File ở góc trên bên trái.
683,- 点击打印。,- Nhấp vào Print (In).
683,- 选择打印机、颜色首选项和其他设置。,"- Chọn máy in, tùy chỉnh màu sắc và cài đặt khác."
683,- 点击打印。,- Nhấp vào Print.
683,小提示,Lời khuyên
683,- 要想在海报周围添加边框，点击设计选项卡，并选择页面边框。,"- Để thêm viền quanh áp-phích, bạn có thể nhấp vào thẻ Design (Thiết kế) và chọn Page Borders (Đường viền trang)."
684,除非使用免费的测试版传真服务，否则无法免费发送传真，也不能从Gmail移动应用程序上发送传真。,"Tuy nhiên, bạn không thể gửi fax từ ứng dụng Gmail di động, cũng như không thể gửi mà không mất phí (trừ khi bạn sử dụng phiên bản dùng thử của dịch vụ fax)."
684,步骤,Các bước
684,方法 1,Phương pháp 1
684,方法 1 的 2:,Phương pháp 1 của 2:
684,使用“WiseFax”,Dùng WiseFax
684,1. 确保使用谷歌Chrome浏览器。,1. Bạn cần chắc rằng mình đang sử dụng Google Chrome.
684,如果当前没有使用谷歌Chrome浏览器，请打开新的Chrome浏览器窗口，返回本文再进行下一步操作。,"Nếu không, hãy mở một cửa sổ Chrome mới và điều hướng trở lại bài viết này trước khi tiếp tục."
684,2. 前往 WiseFax扩展程序页面。,2. Truy cập trang tiện ích mở rộng WiseFax bằng cách nhấp vào liên kết được cung cấp.
684,6. 点击点击此处选择文档。,6. Nhấp vào dòng Click here to select the document (Nhấp vào đây để chọn tài liệu) nằm gần cuối trang.
684,点击它，打开文件资源管理器（Windows系统）或Finder（Mac系统）窗口。,Cửa sổ duyệt tập tin File Explorer (Windows) hoặc Finder (Mac) sẽ mở ra để bạn chọn tài liệu.
684,7. 选择文档。,7. Chọn một tập tin.
684,点击你想要发送的文档，然后点击打开。,Nhấp vào tài liệu cần gửi fax rồi chọn Open (Mở).
684,文档会被上传到WiseFax页面。,File sẽ được tải lên trên trang WiseFax.
684,8. 点击继续。,8. Nhấp Continue (Tiếp tục) ở cuối trang.
684,9. 输入传真号码。,9. Nhập số fax cần gửi.
684,输入传真机器的号码，然后点击继续。,"Gõ số của máy fax, sau đó nhấp Continue."
684,10. 点击使用谷歌账户登陆。,10. Bấm vào tùy chọn Sign in with Google account (Đăng nhập với tài khoản Google) nằm gần đầu trang.
684,11. 选择账户。,11. Chọn một tài khoản.
684,点击用来登陆WiseFax的谷歌邮箱地址。,Nhấp vào địa chỉ Gmail mà bạn muốn dùng để đăng nhập WiseFax.
684,13. 输入信用卡或借记卡信息。,13. Nhập chi tiết thẻ tín dụng hay thẻ ghi nợ của bạn.
684,在弹出窗口里，输入持卡人姓名、卡号、有效期、安全码和付款地址。,"Trong cửa sổ bật lên, gõ tên chủ thẻ, số thẻ, ngày hết hạn, mã số bí mật và địa chỉ gửi hóa đơn."
684,- 你也可以点击窗口右上角的其它方法，选择PayPal或亚马逊作为付款方式。,"- Bạn cũng có thể nhấp vào Other Methods (Phương thức khác) ở phía trên, bên phải cửa sổ để chọn phương thức thanh toán như PayPal hay Amazon."
684,- 在支付的右侧会显示付款的具体数额，如$1.00。,"- Bạn sẽ nhìn thấy số tiền phải trả tính bằng đồng đô la Mỹ (chẳng hạn như, $1.00) nằm bên phải nút Pay."
684,方法 2,Phương pháp 2
684,方法 2 的 2:,Phương pháp 2 của 2:
684,使用已有的传真服务,Dùng dịch vụ fax có sẵn
684,1. 确保你有在线传真账户。,1. Bạn cần chắc rằng mình có một tài khoản fax trực tuyến.
684,2. 打开Gmail。,2. Mở Gmail.
684,在电脑上前往 https://www.gmail.com/ 。,Truy cập https://www.gmail.com/ trên máy tính.
684,- 如果还未登录账户，你需要输入电子邮箱地址和密码来登陆账户。,"- Nếu chưa đăng nhập, bạn cần gõ địa chỉ email và mật khẩu vào trước khi tiếp tục."
684,- 无法从Gmail移动端应用程序上发送传真。,- Bạn không thể gửi fax từ ứng dụng Gmail di động.
684,4. 输入传真号码和服务器。,4. Nhập số fax và phần mở rộng của dịch vụ.
684,[1] 研究来源,Nguồn nghiên cứu
684,- 例如，你可以在“收信人”一栏输入这样格式的地址：1234567890@rcfax.com。,"- Ví dụ, nếu dùng RingCentral, bạn cần gõ tương tự như 1234567890@rcfax.com vào mục ""To""."
684,- 如果向海外发传真，需要在前面加上国家代码。,- Bạn phải thêm mã quốc gia vào đầu số fax nếu gửi tài liệu ra nước ngoài.
684,点击邮件窗口底部的曲别针图标，选择文档，然后点击打开，上传文件。,"Nhấp vào biểu tượng kẹp giấy ở cuối cửa sổ email và chọn tài liệu của bạn, sau đó bấm Open để tải chúng lên."
684,小提示,Lời khuyên
684,- 在线传真服务的最大好处是，你不再需要使用电话线路来收发传真。,- Ưu điểm của hầu hết công cụ chuyển đổi fax trực tuyến là bạn không cần sử dụng đường dây điện thoại để gửi hay nhận fax.
684,警告,Cảnh báo
684,- 大部分在线传真服务都是需要付费的，很少有免费发送传真的服务。,- Bạn hầu như luôn phải trả phí vì rất ít dịch vụ fax trực tuyến cho phép bạn gửi tài liệu mà không tính tiền.
684,就算有这样的传真服务，也会限制用户每次发送传真的页数，并且无法通过Gmail使用。,Số ít dịch vụ fax miễn phí thường chỉ cho phép gửi vài trang mỗi lần và không thể gửi thông qua Gmail.
685,2. 按下电源键。,4. Nhấn nút nguồn.
686,你是否经常忘记在睡觉前关闭电脑？,Bạn luôn quên tắt máy tính trước khi leo lên giường hoặc quên nhìn đồng hồ trong khi làm việc?
686,这篇文章将教你如何让电脑在特定时间自动关机。,Bài viết này sẽ hướng dẫn bạn cách tắt máy tính vào thời điểm do mình cài đặt.
686,步骤,Các bước
686,方法 1,Phương pháp 1
686,方法 1 的 2:,Phương pháp 1 của 2:
686,使用任务计划程序,Sử dụng Task Scheduler
686,1. 打开任务计划程序。,1. Mở Task Scheduler.
686,在Windows 7系统中，点击 “开始”菜单 → “控制面板” → 系统和安全 → 管理工具→ 任务计划程序。,"Tùy chọn này có sẵn trong Windows 7 và Windows 8. Trong Windows 7, nhấp vào Start → Control Panel → System and Security → Administrative Tools → Task Scheduler."
686,在Windows 8系统中，按下Win 键，输入“计划任务”，从搜索结果中选择“任务计划”程序。,"Trong Windows 8, nhấn phím ⊞ Win, gõ ""schedule tasks"", và chọn ""Schedule tasks"" từ kết quả tìm kiếm."
686,2. 点击“创建基本任务...”。,"2. Nhấp vào ""Create Basic Task""."
686,这个选项位于窗口的右侧、操作菜单中。,"Tùy chọn này có sẵn trong trình đơn ""Actions"" (Tác vụ) nằm ở phía bên phải cửa sổ."
686,你需要输入任务的名字和描述。,Bạn phải cung cấp tên và mô tả hoạt động.
686,点击下一步>。,Nhấp vào Next > để tiếp tục.
686,3. 选择任务频率。,3. Chọn tần suất.
686,在“任务触发器”页面中，选择“每天”选项，然后点击下一步>。,"Chọn ""Daily"" trên trang ""Task Trigger"" và nhấp vào Next >."
686,接着选择具体的关机时间，选择每晚什么时间让电脑自动关机。,Chọn thời gian mà bạn muốn tắt máy tính vào mỗi buổi tối.
686,让“每隔：X 天发生一次”设置为“1”。,"Cài đặt ""Recur ever: X days"" giá trị ""1""."
686,点击下一步>。,Nhấp vào Next >.
686,4. 选择“启动程序”。,"4. Chọn ""Start a program""."
686,这个选项位于“操作”界面，应该是电脑自动选择的默认选项。,"Tùy chọn này nằm trên màn hình ""Action"" và được chọn tự động."
686,点击下一步> 按钮。,Nhấp vào nút Next > để tiếp tục.
686,5. 输入关机程序的路径。,5. Nhập vị trí cho chương trình tắt máy.
686,当Windows系统关机时，它实际上是运行了一个关机程序。,"Khi Windows tắt, thực tế hệ điều hành đang chạy chương trình tắt máy."
686,在“程序或脚本”中，输入C:\Windows\System32\shutdown.exe。,"Trong khung ""Program/script"", gõ C:\Windows\System32\shutdown.exe."
686,- 在“添加参数”一栏，输入/s。,"- Trong khung ""Arguments"", gõ /s."
686,点击下一步 >。,Nhấp vào Next >.
686,6. 浏览你的设置。,6. Xem lại cài đặt.
686,在概要界面，浏览你的设置，确认你已选择正确的时间。,"Trên màn hình Summary, hãy xem lại cài đặt để chắc chắn rằng bạn đã chọn đúng ngày."
686,点击完成按钮，保存任务。,Nhấp vào nút Finish để lưu hoạt động.
686,此时，你的电脑会在每天特定的时间自动关机。,Máy tính của bạn bây giờ sẽ tắt tại một thời điểm nhất định mỗi ngày.[1]
686,[1] 研究来源,Nguồn nghiên cứu
686,方法 2,Phương pháp 2
686,方法 2 的 2:,Phương pháp 2 của 2:
686,创建一个BAT 文件,Tạo tập tin BAT
686,具体操作是，前往 “开始”菜单> 所有程序> 附件> 记事本。,1. Mở notepad theo đường dẫn Start> All Programmes> Accessories> Notepad.
686,或者，在“开始”菜单中，直接输入“记事本”（不要输入引号），按下回车键。,"Hoặc bằng cách gõ ""notepad"" không có dấu nháy kép vào start menu và nhấn enter."
686,2. 复制以下代码：,2. Sao chép mã dưới đây:
686,- @echo off,- @echo off
686,- :W,- :W
686,- if %time%==00:00:00.00 goto :X,- if %time%==00:00:00.00 goto :X
686,- goto :W,- goto :W
686,- :X,- :X
686,"- shutdown.exe /s /f /t 60 /c ""去睡觉!!","- shutdown.exe /s /f /t 60 /c ""Go to bed!!!!!!"""
686,3. 将“if %time%==”部分的时间更改为你选定的时间。,3. Thay phần if %time%== bằng thời gian mà bạn tùy chọn.
686,你输入的时间必须是这种格式：HH:MM:SS.MS，而且必须是24小时制，否则无法正常工作。,Cài đặt phải ở định dạng: HH:MM:SS.MS và ở định dạng 24 giờ để có thể hoạt động.
686,4. 前往 文件> 另存为。,4. Truy cập File> Save As.
686,- 将“保存类型”更改为“所有文件”。,"- Đổi khung ""Save as type"" thành ""All Files"""
686,5. 双击文件。,5. Nhấp đúp vào tập tin.
686,6. 当你在工作的时候，不要关闭这个窗口。,6. Để cửa sổ này mở trong khi bạn làm việc.
686,7. 当到达你在步骤3中设定的时间时，你的电脑应该会显示一条消息，然后在一分钟后关闭电脑。,"7. Khi đến thời gian mà bạn cài đặt trong phương pháp 3, máy tính sẽ hiển thị thông báo trong vòng một phút và sau đó máy tính của bạn sẽ được tắt."
686,8. 如果你想要终止关机，请按下Windows键（就是有微软商标的按键）+ R键。,"8. Nếu muốn hủy quá trình tắt máy, nhấn phím Windows (phím có logo Microsoft) + R."
686,9. 在出现的窗口中输入“shutdown -a”（不要带引号），按下回车键。,"9. Gõ ""shutdown -a"" không có dấu nháy kép vào cửa sổ hiện ra và nhấn Enter."
686,然后会出现一个跟它类似的气球状窗口。,Một quả bóng tương tự như vậy cũng sẽ xuất hiện.
686,警告,Cảnh báo
686,- 这些步骤仅适用于 Windows 7系统的用户。,- Các phương pháp này chỉ áp dụng cho người dùng Windows 7. Chương trình này có thể không hoạt động trên những hệ điều hành khác.
686,- 记住，不要关闭命令提示符窗口。,- Hãy nhớ luôn mở cửa sổ command prompt.
686,如果你愿意的话，可以最小化窗口。,Bạn có thể thu nhỏ cửa sổ nếu muốn.
687,区域限制的视频会显示“视频在您的国家无效”的错误提示信息，这篇文章将教你如何浏览区域锁定的视频。,"Đây là bài viết hướng dẫn bạn cách để xem các video đã bị YouTube chặn do vị trí vùng với thông báo lỗi ""video is unavailable in your country"" (video không khả dụng ở quốc gia của bạn)."
687,你可以通过URL地址下载视频，使用在线代理服务器或VPN服务器来隐藏电脑或手机的IP地址。,"Bạn sẽ sử dụng dịch vụ proxy trực tuyến hoặc dịch vụ Virtual Private Network (Mạng riêng ảo, viết tắt là VPN) để ẩn địa chỉ IP của máy tính hoặc điện thoại."
687,步骤,Các bước
687,方法 1,Phương pháp 1
687,方法 1 的 3:,Phương pháp 1 của 2:
687,方法 2,Phương pháp 2
687,方法 2 的 3:,Phương pháp 2 của 2:
687,3. 打开YouTube。,5. Mở YouTube.
687,在电脑浏览器里前往 https://www.youtube.com/ ，或点击YouTube应用程序图标（移动设备）。,Truy cập https://www.youtube.com/ từ trình duyệt web (trên máy tính) hoặc chạm vào biểu tượng ứng dụng YouTube (trên điện thoại).
687,4. 搜索视频。,6. Tìm kiếm video mà bạn muốn xem.
687,- 如果无法找到视频，请尝试更改国家信息，并刷新页面。,"- Nếu bạn không thể tìm được video hoặc kênh mong muốn trên máy tính, hãy thử thay đổi thông tin quốc gia và làm mới trang."
687,5. 打开视频。,7. Mở video.
687,点击你想要观看的视频，来打开它。,Nhấp hoặc chạm vào video mà bạn muốn xem để mở.
687,- 如果无法观看视频，请尝试调整VPN地区设置。,"- Nếu bạn vẫn không thể xem video, hãy thử thay đổi thiết lập vùng của VPN."
687,小提示,Lời khuyên
687,- 有些视频在美国地区被“地区锁定”，因此无法在美国IP地址下观看视频，这意味着在大部分非美国地区的IP地址下，可以正常观看视频。,"- Nhiều video bị chặn tại Hoa Kỳ thường chỉ chặn các địa chỉ IP tại đây, điều đó có nghĩa là hầu hết địa chỉ IP ngoài Hoa Kỳ đều có thể xem các video đó."
687,警告,Cảnh báo
687,- 在使用免费的VPN或代理时，尽量避免输入自己的YouTube账户信息。,- Tránh nhập thông tin tài khoản YouTube khi bạn sử dụng VPN hoặc proxy miễn phí.
688,无论是你想邮寄包裹，还是希望通过下次几何考试，计算出盒子的体积并不困难。,Dù bạn muốn tính thể tích của một chiếc hộp để gửi bưu kiện hay để vượt qua bài kiểm tra sắp tới thì việc này cũng khá đơn giản.
688,体积用来衡量一个物件在三维空间中所占的大小，因此，一个盒子的体积就是测量盒子内部有多少空间。,"Thể tích là giá trị cho biết độ lớn của một vật trong không gian ba chiều, do vậy dựa vào thể tích của chiếc hộp, bạn sẽ biết trong hộp có bao nhiêu không gian."
688,步骤,Các bước
688,方法 1,Phương pháp 1
688,方法 1 的 2:,Phương pháp 1 của 2:
688,计算矩形盒子的体积,Tính thể tích hình hộp chữ nhật
688,1. 长方体的体积等于它的“长”x“宽”x“高”。,1. Thể tích hình hộp chữ nhật bằng chiều dài x chiều rộng x chiều cao.
688,如果盒子是一个长方体或立方体，那么只需要知道盒子的长、宽和高即可。,"Nếu chiếc hộp là hình hộp chữ nhật hoặc hình lập phương, bạn chỉ cần đo chiều dài, chiều rộng và chiều cao, sau đó nhân chúng lại là ra thể tích."
688,- 例题： “如果我有一个盒子，它的长为10cm，宽为4cm，高5cm，那么盒子的体积是多少？,"- Ví dụ: ""Nếu bạn có một chiếc hộp với chiều dài là 10cm, chiều rộng 4cm, và chiều cao 5cm, thể tích của chiếc hộp là bao nhiêu?"""
688,- V = l x w x h,- V= l x w x h
688,- V = 10cm x 4cm x 5cm,- V= 10cm x 4cm x 5cm
688,- V = 200cm3,- V= 200cm3
688,例如，“盒子的长为10cm，宽4cm，深度为5cm。,"Ví dụ, ""Chiếc hộp có chiều dài 10cm, chiều rộng 4cm, và chiều sâu 5cm""."
688,2. 测量盒子的长。,2. Đo chiều dài hộp.
688,如果从上往下看盒子，盒子的顶部看上去是一个扁平的矩形，那么盒子的长就是这个矩形的长。,"Nếu nhìn chiếc hộp từ trên xuống, bạn sẽ thấy mặt trên của chiếc hộp giống như một hình chữ nhật phẳng, cạnh dài nhất của hình này là chiều dài chiếc hộp."
688,3. 测量盒子的宽。,3. Đo chiều rộng hộp.
688,4. 测量盒子的高。,4. Đo chiều cao.
688,它是你还没有测量的最后一条边，是从盒子的顶部到底部的距离。,"Đây là chiều cuối cùng bạn chưa đo, và đó là khoảng cách từ mặt trên tới mặt đáy của hộp."
688,- 根据放置盒子的方式，“高”和“长”可能是不一样的。,"- Tùy thuộc vào cách bạn đặt chiếc hộp, cạnh đo ""chiều cao"" hay ""chiều dài"" có thể khác nhau."
688,5. 将三条边相乘。,5. Nhân số đo ba cạnh với nhau.
688,记住，体积公式是V = 长x宽x高，因此，将三条边相乘就可以得出体积。,"Bạn cần nhớ công thức tính thể tích là V = chiều dài x chiều rộng x chiều cao, bạn chỉ cần nhân cả 3 cạnh với nhau là ra thể tích."
688,6. 在体积数值后面加上“单位3”。,"6. Thêm ""đơn vị3"" vào sau thể tích."
688,体积是度量值，但要是你不知道单位的话，那么数值也就变得毫无意义了。,"Thể tích là một số đo, tuy nhiên nếu bạn không biết đơn vị đo thì nó chỉ là một con số vô nghĩa."
688,例如，如果每条边的长度单位是厘米，那么计算出的体积后面就要加上“cm3”。,"Ví dụ, nếu bạn đo tất cả các cạnh bằng đơn vị cm, bạn cần thêm đơn vị ""cm3"" vào kết quả cuối cùng."
