src_id,zh,vi
3684,那些最初的缠结会像野火一样蔓延和扩散，它们需要几十年才能看到 CTE。,"Những rối loạn ban đầu đó sẽ lan truyền và lan rộng như cháy rừng, chúng sẽ mất hàng thập kỷ trước khi bạn thấy CTE."
3684,我之前提到了匹配和野火，,"Tôi đã đề cập trước đó về trận đấu và cháy rừng,"
3686,这可能发生在你出现症状的几十年之前。,Điều đó cũng có thể xảy ra hàng thập kỷ trước khi bạn có triệu chứng.
3686,就像 CTE 一样，这些缠结需要几十年才能扩散和引起神经炎症。,"Giống như CTE, những rối loạn này cần hàng thập kỷ để lan rộng và gây viêm thần kinh."
3686,也许当我们在这些大脑中寻找微生物时，已经太晚了。,"Có thể đến lúc chúng ta tìm kiếm vi khuẩn trong não bộ này, thì đã quá muộn."
3687,不，他是在 20、30、40 年前踢足球的。,"Chà, không, anh ta đã chơi bóng đá cách đây 20, 30, 40 năm."
3688,我们现在正在做的是用激光捕获斑块。,Điều chúng tôi đang làm bây giờ là sử dụng laser để chụp các mảng bám.
3688,这是由Will Eimer和Brad Hyman的小组记录的。,Đây là bản ghi của nhóm Will Eimer và Brad Hyman.
3689,我们正在用激光捕获斑块，并在斑块内部寻找微生物 RNA 和 DNA 的历史证据。,Chúng tôi đang thu thập các mảng bám bằng laser và tìm kiếm bên trong các mảng bám bằng chứng lịch sử về RNA và DNA của vi khuẩn.
3691,通过激光捕获技术，获取牙菌斑内部的微生物 RNA/DNA。,Điều đó cho phép thu giữ RNA / DNA vi khuẩn bên trong mảng bám bằng laser.
3691,这项研究正在进行中。,Nghiên cứu này đang được tiến hành.
3691,在我结束之前，我想再强调一点。,"Trước khi kết thúc, tôi muốn chỉ ra một điều nữa."
3692,也就是说，越来越多的证据表明疫苗可以预防阿尔茨海默病。,Điều đó có nghĩa là ngày càng có nhiều bằng chứng cho thấy vắc-xin mang lại sự bảo vệ chống lại bệnh Alzheimer.
3692,以下是一些关于膀胱癌免疫治疗的论文，其中包括卡介苗（BCG），,"Đây là một số bài báo về miễn dịch trị liệu ung thư bàng quang, trong đó có vắc-xin BCG,"
3693,有两篇不同的论文表明了这一点。,Hai bài báo khác nhau cho thấy điều đó.
3693,流感疫苗与阿尔茨海默病发病率降低有关。,Vắc xin cúm đã được liên kết với việc giảm tỷ lệ mắc bệnh Alzheimer.
3694,现在，一种可能性是，这些是最常见的病原体，它们会渗入大脑，然后随着时间的推移推动阿尔茨海默病的病理变化。,"Bây giờ, một khả năng là đây là những mầm bệnh phổ biến nhất đang rò rỉ vào não và sau đó thúc đẩy bệnh lý Alzheimer theo thời gian."
3695,我认为我们应该探索一下。,Tôi nghĩ chúng ta cần phải khám phá điều đó.
3695,但我们最近进行了一项研究，得出了一个令人惊讶的结果，这可能表明存在另一种假设。,"Nhưng chúng tôi đã thực hiện một nghiên cứu gần đây, cho kết quả đáng ngạc nhiên, điều này có thể gợi ý một giả thuyết thay thế."
3696,也就是说，这些疫苗是否只是在激活外周免疫系统？,"Và đó là, liệu có thể chỉ là những loại vắc-xin này đang kích hoạt hệ thống miễn dịch ngoại biên?"
3696,这对大脑有好处。,Điều đó tốt cho não.
3697,我这么说是有原因的，因为最近我们与瑞莎·斯珀林合作进行了一项研究，,"Lý do tôi nói điều này là vì gần đây chúng tôi đã thực hiện một nghiên cứu với Reisa Sperling,"
3698,哈佛衰老大脑研究。,Nghiên cứu não già hóa Harvard.
3698,这些是 300 名正常老年人。,Đây là 300 người cao tuổi bình thường.
3698,这些是 300 名正常老年人，,"Đây là 300 người cao tuổi bình thường,"
3700,我们想知道什么因素可以预测认知路径？,Chúng tôi đang hỏi điều gì dự đoán con đường nhận thức?
3700,在本研究中，什么因素可以预测正常老年人的认知轨迹？,Điều gì dự đoán quỹ đạo nhận thức ở người cao tuổi bình thường trong nghiên cứu này?
3700,我们的假设是外周炎症，,"Giả thuyết là viêm ngoại biên,"
3701,外周血浆中的促炎细胞因子会促进更多的神经退行性病变，并加重认知轨迹。,"Các cytokine gây viêm ở ngoại vi, trong huyết tương sẽ thúc đẩy lượng thoái hóa thần kinh lớn hơn và sẽ làm trầm trọng thêm quỹ đạo nhận thức."
3702,嗯，答案正好相反，但结果却完全相反。,"Vâng, câu trả lời là ngược lại, nhưng kết quả lại hoàn toàn ngược lại."
3704,以及瑞莎·斯珀林和贾斯·查特沃尔。,"và Reisa Sperling, và Jas Chhatwal."
3707,这是整体组。,Đây là nhóm tổng thể.
3707,在这里，300人的整体组，这是所有正常老年人的六年认知轨迹，,"Ở đây, nhóm tổng thể 300 người, đây là quỹ đạo nhận thức trong sáu năm cho tất cả những người cao tuổi bình thường,"
3708,本研究中有 300 人。,300 trong nghiên cứu này.
3708,但如果你有高干扰素γ（另一种促炎细胞因子），不，你会好得多；事实上，,"Nhưng nếu bạn có nồng độ interferon gamma cao, một cytokine tiền viêm khác, không, bạn sẽ khỏe hơn nhiều; trên thực tế,"
3709,你甚至会有一点升高。,Bạn thậm chí còn có một chút nâng cao.
3709,这两种促炎细胞因子做了什么？,Hai cytokine gây viêm này đã làm gì?
3709,嗯，它们调节效应 T 细胞和巨噬细胞之间的相互作用。,Chúng điều chỉnh sự tương tác giữa các tế bào T hiệu quả và đại thực bào.
3710,巨噬细胞产生白细胞介素-12，诱导Th1细胞产生干扰素γ，进而激活巨噬细胞成为M1型。,"Các đại thực bào sản xuất interleukin-12, kích thích các tế bào Th1 sản xuất interferon Gamma, sau đó kích hoạt các đại thực bào thành loại M1."
3711,启动外周先天免疫系统并抵抗感染的状态。,Tình trạng để kích hoạt hệ thống miễn dịch bẩm sinh ngoại biên và chống nhiễm trùng.
3711,一种可能性仅仅是通过增强这种系统的活性来更好地抵抗感染，,"Một khả năng là chỉ bằng cách có thể chống nhiễm trùng tốt hơn, bằng cách kích hoạt hệ thống này,"
3712,你的认知轨迹更好，这可能仅仅是因为直接感染了病毒，也可能是我们正在增强免疫系统。,"Bạn có quỹ đạo nhận thức tốt hơn, và điều đó có thể chỉ đơn giản là do nhiễm trùng trực tiếp hoặc có thể là chúng ta đang kích hoạt hệ thống miễn dịch."
3713,无论感染与否，它对大脑都有益，而这正是我们在实验室中研究这种现象的一个非常重要的途径，既基于保护性的疫苗，也基于这种理念,"Nó tốt cho não bộ, bất kể nhiễm trùng, và đây là một con đường rất quan trọng mà chúng tôi đang theo đuổi trong phòng thí nghiệm để nghiên cứu hiện tượng này, cả dựa trên vắc xin bảo vệ và ý tưởng này"
3714,这种巨噬细胞途径中，对抗炎症细胞因子的感染保护作用更强，可能会影响 T 细胞，从而为大脑提供保护,Sự bảo vệ lớn hơn chống lại nhiễm trùng do cytokine gây viêm trong con đường này của đại thực bào để ảnh hưởng đến tế bào T có thể mang lại sự bảo vệ cho não
3715,直接涉及外周免疫和抵抗感染。,liên quan trực tiếp đến miễn dịch ngoại biên và phòng chống nhiễm trùng.
3715,这是我的总结，我告诉你的，,"Đây là bản tóm tắt của tôi, những gì tôi đã nói với bạn,"
3716,以及抗菌保护假说的扩展。,và sự mở rộng của giả thuyết bảo vệ kháng khuẩn.
3716,A-β是大脑中主要的抗菌肽。,A-Beta là một peptide kháng khuẩn chính trong não.
3717,然后它就会捕获微生物。,Sau đó nó sẽ bẫy vi khuẩn.
3717,接下来我们需要问的是，这种现象是否发生在敲入小鼠的生理水平的 A-Beta 中。,Tiếp theo chúng ta phải hỏi liệu điều này có xảy ra với mức độ A-Beta sinh lý ở chuột knock-in hay không.
3718,我之前没有提到这一点，但我们也知道 A-β 寡聚体阻断长期增强，诱导血管收缩。,"Tôi đã không đề cập đến điều này, nhưng chúng ta cũng biết rằng các oligome A-Beta chặn sự tăng cường lâu dài và gây co mạch."
3718,这是 A-β 影响神经系统的另一种方式。,Đây là một cách khác mà A-Beta ảnh hưởng đến hệ thần kinh.
3719,一种抗菌肽关闭了大脑感染区域。,Một peptide kháng khuẩn đóng cửa khu vực bị nhiễm của não.
3719,A-β在存在重要感染的情况下增强了神经元细胞死亡。,A-Beta tăng cường chết tế bào thần kinh trong sự hiện diện của nhiễm trùng quan trọng.
3719,A-β作为一种先天免疫防御机制，诱导小胶质细胞的神经炎症。,A-Beta gây ra viêm thần kinh ở vi mô não như một cơ chế phòng thủ miễn dịch bẩm sinh.
3720,然后你将听到 Will Eimer 提供更多关于 A-Beta 和单纯疱疹病毒诱导缠结的数据，也许可以阻止神经嗜性病毒的传播。,"Sau đó, bạn sẽ nghe Will Eimer cung cấp thêm dữ liệu về A-Beta và virus herpes gây ra các rối loạn, có thể để chặn sự lây lan của virus thần kinh."
3721,所有这些都在免疫反应中协调运作，我们必须问与 AD 相关的遗传风险变异是否可能在遗传上得到保留。,"Tất cả những điều này được phối hợp trong phản ứng miễn dịch, và chúng ta phải tự hỏi liệu các biến thể di truyền liên quan đến AD có thể đã được bảo tồn về mặt di truyền hay không."
3722,这里对此进行了进一步总结。,Điều này được tóm tắt thêm ở đây.
3722,阿尔茨海默病病理，斑块，缠结是否可能？,"Liệu bệnh lý Alzheimer, mảng bám, rối loạn,"
3723,神经炎症作为一种协调的先天免疫反应，与进化保守的AD易感基因变异共同演变而来。,và viêm thần kinh phát triển như một phản ứng miễn dịch bẩm sinh được phối hợp cùng với các biến thể gen dễ mắc bệnh AD được bảo tồn trong quá trình tiến hóa.
3724,无论是 APOE、早发性基因还是 CD33，它们都会促进 AD 病理，无论是斑块、缠结还是神经炎症。,"Cho dù đó là APOE, gen khởi phát sớm hay CD33, chúng đều thúc đẩy bệnh lý AD, cho dù đó là mảng bám, rối loạn hoặc viêm thần kinh."
3725,并且保护大脑免受微生物感染？,và bảo vệ não khỏi nhiễm trùng vi khuẩn?
3725,我的意思是，今天，当然遗传学可以单独处理它。,"Tôi đang nói rằng ngày nay, chắc chắn di truyền học có thể xử lý nó một mình."
3725,遗传学可以让你独自患病，,"Di truyền học có thể khiến bạn mắc bệnh một mình,"
3726,这些基因的进化是因为这种病理在过去具有保护作用，而现在这种病理仍在受微生物驱动。,"Những gen này tiến hóa bởi vì bệnh lý này có tác dụng bảo vệ, và ngày nay, bệnh lý này vẫn đang bị vi sinh vật thúc đẩy."
3726,我认为我们将在本次研讨会上听到对此的证据。,Tôi nghĩ chúng ta sẽ nghe thấy bằng chứng về điều này trong hội nghị chuyên đề này.
3727,感染直接导致细胞死亡、神经炎症或斑块或缠结，作为这种协调的先天免疫反应的一部分，,"Nhiễm trùng dẫn trực tiếp đến cái chết của tế bào, viêm thần kinh hoặc mảng bám hoặc rối loạn, như một phần của phản ứng miễn dịch bẩm sinh được phối hợp này,"
3728,这个假设中，AD 病理始于 Rob Moir，演变为保护大脑，而如今我们正在应对其后果。,"Trong giả thuyết này, bệnh lý AD bắt đầu với Rob Moir, tiến hóa để bảo vệ não, và ngày nay chúng ta đang phải đối mặt với hậu quả của nó."
3729,我将在那里停下。,Tôi sẽ dừng lại ở đó.
3729,这是罗伯·莫尔，他启发了这项工作，并继续激励着我们。,"Đây là Rob Moir, người đã truyền cảm hứng cho công việc này và tiếp tục truyền cảm hứng cho chúng tôi ngày nay."
3730,我们获得了Cure Alzheimer's Fund，NIA，Open Philanthropy Project和Good Ventures的资助和推荐。,"Chúng tôi được tài trợ và được khuyến nghị bởi Quỹ Chữa bệnh Alzheimer, NIA, Dự án Từ thiện Mở và Good Ventures."
3730,非常感谢。,Cảm ơn bạn rất nhiều.
3731,马克·马基维奇：丽兹，我们还有大约三分钟时间。,"Mack Mackiewicz: Liz, chúng ta còn khoảng ba phút."
3732,在最近杜克大学感染和炎症会议的演讲中，一位听众表示他拥有数据表明 APOE4 是一种抗菌肽。,"Trong một bài thuyết trình gần đây tại cuộc họp về nhiễm trùng và viêm nhiễm của Đại học Duke, một thành viên trong khán giả đã cho biết ông có dữ liệu cho thấy APOE4 là một peptide kháng khuẩn."
3733,类似于您，Rob 和 Will 关于淀粉样蛋白 β 和磷脂酰的发现。,"Tương tự như những phát hiện của Rob, Will và bạn về amyloid beta và phosphatidyl."
3733,您是否已经将这些结果充分吸收？,Bạn có đã tiếp thu tốt những kết quả này trong tay của mình?
3733,如果是，您是否观察到不同 APOE 变异之间的不同结合亲和力？,"Nếu có, bạn có quan sát thấy các ái lực liên kết khác nhau giữa các biến thể APOE khác nhau không?"
3734,鲁道夫·坦齐：嗯，我不认为我们直接研究过，但我不会。,"Rudolph Tanzi: Chà, tôi không nghĩ chúng ta đã xem xét nó trực tiếp, nhưng tôi sẽ không."
3735,这可以追溯到我和 Ashley Bush 共同完成的工作。,Điều này quay trở lại công việc mà tôi và Ashley Bush đã cùng thực hiện.
3736,而APOE3几乎没有这样做，因此他显示出E3与A-β加金属相互作用的差异，在那里你没有得到太多的聚集。,"Trong khi APOE3 hầu như không làm như vậy, vì vậy anh ấy đã cho thấy sự khác biệt trong việc tương tác của E3 với A-Beta cộng với kim loại, nơi bạn không nhận được nhiều sự kết tụ."
3737,然而，当 E4 加上金属和 A-Beta 时，您会看到更多的聚集。,"trong khi E4 cộng với kim loại và A-Beta, bạn có nhiều sự kết hợp hơn."
3737,我可以理解，如果 APOE 是一种抗菌蛋白，,"Tôi có thể thấy làm thế nào, có lẽ, nếu APOE là một protein kháng khuẩn,"
3738,或者可能是 APOE4 与 E3 的对比导致了在金属存在的情况下更多的 A-β 聚集，从而驱动了更多的配体，进而导致了更多的抗菌肽活性。,"Hoặc có thể APOE4 so với E3 đang thúc đẩy và gieo mầm nhiều hơn sự kết tụ A-beta trong sự hiện diện của kim loại, do đó bạn đang thúc đẩy nhiều hơn hoạt động peptide kháng khuẩn bằng cách thúc đẩy nhiều hơn các phối tử."
3739,我可以看到 APOE4 成为 A-Beta 的合作伙伴或管道，就像一个放大器或 E4 比 E3 更能做到这一点。,"Tôi có thể thấy APOE4 đóng vai trò là đối tác hoặc kênh dẫn cho A-Beta, giống như một bộ khuếch đại hoặc E4 sẽ làm điều đó nhiều hơn E3."
3739,我们没有直接证据，因为我们还没有研究过。,Chúng tôi không có bất kỳ bằng chứng trực tiếp nào bởi vì chúng tôi chưa tìm kiếm.
3740,我读到APOE本身是一种抗菌剂。,Tôi đọc rằng APOE chính nó là một chất kháng khuẩn.
3740,在这种情况下，你必须说蛋白质，因为APOE不是肽。,"Trong trường hợp này, bạn sẽ phải nói protein, bởi vì APOE không phải là một peptide."
3740,我猜它更像是驱动韧带的A-Beta的伙伴。,Tôi đoán nó giống như một đối tác của A-Beta thúc đẩy dây chằng hơn.
3741,麦克·马基维奇：丽兹，还有一个问题要问。,"Mack Mackiewicz: Liz, còn một câu hỏi nữa."
3741,鲁道夫·坦齐：丽兹，你静音了。,"Rudolph Tanzi: Liz, bạn đang bị tắt tiếng."
3741,伊丽莎白·纽曼：你好。,Elizabeth Newman: Xin chào.
3741,在人体血浆研究中，你有证据表明A-βTau存在于外周并捕获病原体吗？,"Trong các nghiên cứu về huyết tương người, bạn có bằng chứng cho thấy A-Beta Tau được tìm thấy ở ngoại biên và bẫy mầm bệnh không?"
3742,鲁道夫·坦齐：当然，我们所有人都在关注 A-Beta。,"Rudolph Tanzi: Chắc chắn rồi, tất cả chúng ta đều đang theo dõi A-Beta."
3742,在血浆中，我认为需要 C2N 的帮助。,"Trong huyết tương, tôi nghĩ chúng ta cần sự trợ giúp của C2N cho việc đó."
3743,我没想到能得到一个好主意。,Tôi không thể mong đợi có được một ý tưởng hay.
3743,我们现在正在看的是，在这些正常的老人中，,"Những gì chúng ta đang nhìn vào ngay bây giờ là nếu trong những người già bình thường,"
3744,我们现在正在研究的是他们血液中微生物的数量。,Những gì chúng tôi đang xem xét bây giờ là lượng vi khuẩn trong máu của họ.
3745,目前可以使用多种技术在血浆中寻找微生物。,"Hiện tại, bạn có thể tìm kiếm vi sinh vật trong huyết tương bằng nhiều kỹ thuật khác nhau."
3745,我们需要对血浆本身进行宏基因组分析，以查看细菌或病毒是否存在差异。,Chúng ta cần phải tiến hành phân tích metagenomic của chính huyết tương để xem liệu có sự khác biệt về vi khuẩn hoặc virus hay không.
3746,甚至血浆中的真菌负荷，因为具有更高水平的那些促炎细胞因子，这些细胞因子保护大脑并导致β认知轨迹。,"hoặc thậm chí là tải lượng nấm trong huyết tương do kết quả của việc có mức độ cao hơn các cytokine gây viêm đó, những cytokine này bảo vệ não và dẫn đến quỹ đạo nhận thức Beta."
3747,这是一个正在进行的过程。,Đó là điều đang diễn ra.
3747,马克·马基维茨：也许是最后一个问题。,Mack Mackiewicz: Có lẽ là câu hỏi cuối cùng.
3747,伊丽莎白·纽曼：有两个相关的问题。,Elizabeth Newman: Có hai câu hỏi liên quan.
3749,有没有类似阿尔茨海默病的疾病？,Có gì tương tự như bệnh Alzheimer không?
3749,鲁道夫·坦齐：是的。,Rudolph Tanzi: Có.
3749,南达和库马尔，我们小组和其他研究人员，迪帕克·库马尔，,"Nanda và Kumar, nhóm của chúng tôi và những người khác, Deepak Kumar,"
3750,事实上，我和萨姆还有一篇论文，,"Trên thực tế, Sam và tôi có một bài báo khác,"
3751,我正在努力研发即将上市的JEM，它可以通过改变肠道，对大脑中的淀粉样蛋白水平和活化的微glia数量产生重大影响。,"Tôi đang đẩy mạnh JEM sắp ra mắt, nơi chúng ta có thể ảnh hưởng sâu sắc đến mức độ amyloid trong não và số lượng vi glia được kích hoạt trong não bằng cách thay đổi đường ruột."
3752,我们使用了益生菌加益生元混合物，即共生菌，用于 5xFAD 小鼠。,"Chúng tôi đã sử dụng hỗn hợp men vi sinh cộng sinh, một hợp sinh trên chuột 5xFAD."
3754,看起来，肠道微生物群平衡时对大脑有益。,"Có vẻ như vi sinh vật đường ruột, khi cân bằng, có lợi cho não."
3755,我认为这是一个非常重要的议题，需要在未来得到解决。,Tôi nghĩ đó là một câu hỏi rất quan trọng cần được giải quyết trong tương lai.
3755,Mack Mackiewicz：非常感谢您，Tanzi医生。,"Mack Mackiewicz: Cảm ơn bạn rất nhiều, Tiến sĩ Tanzi."
3755,感谢各位的提问。,Cảm ơn tất cả các bạn đã đặt câu hỏi.
3756,对不起，我们无法回答所有问题。,"Tôi xin lỗi, chúng tôi không thể trả lời tất cả."
3756,我们可能会休息四分钟。,Chúng tôi có thể sẽ nghỉ ngơi trong bốn phút.
3756,再次感谢您，谭医生。,"Một lần nữa, cảm ơn bạn rất nhiều, Tiến sĩ Tanzi."
3757,精彩的演讲，精彩的问题。,"Bài nói chuyện tuyệt vời, những câu hỏi tuyệt vời."
3757,对于观众来说，很明显，如果你提出问题，,"Đối với những người trong khán giả, rõ ràng là nếu bạn đặt câu hỏi,"
3758,很明显，我们无法解答这些问题，因为时间不够。,"Rõ ràng, chúng tôi không thể giải quyết những câu hỏi đó, rõ ràng là không đủ thời gian."
3759,我们将收集这些评论，仔细阅读它们，进行评估和整理，这些评论可以帮助我们思考如何推动科学发展。,"Chúng tôi sẽ thu thập những ý kiến ​​đó, xem xét chúng, đánh giá, tổ chức chúng và những ý kiến ​​đó có thể giúp chúng tôi suy nghĩ về cách thúc đẩy khoa học tiến lên."
3760,差距在哪里？,Những khoảng trống ở đâu?
3761,有哪些机会？,Những cơ hội nào?
3761,我们应该如何推动科学发展？,Làm thế nào chúng ta nên thúc đẩy khoa học tiến bộ?
3761,我们也感谢这些意见。,Chúng tôi cũng đánh giá cao những ý kiến ​​đó.
3761,非常感谢。,Cảm ơn bạn rất nhiều.
3761,我们将在三分钟后，即11点重新集会。,Chúng tôi sẽ họp lại trong ba phút lúc 11 giờ.
3762,再次感谢您，谭医生。,Cảm ơn bác sĩ Tanzi một lần nữa.
3762,麦克斯·麦基维奇：美国东部时间现在是10点59分。,Mack Mackiewicz: Bây giờ là 10:59 giờ sáng ở bờ biển phía đông Hoa Kỳ.
3763,让我快速地评论一下。,Hãy để tôi bình luận nhanh chóng.
3763,我们再次对接下来的六个演示进行了结构化，从流行病学、计算和生物学开始。,"Chúng tôi đã cấu trúc lại sáu bài thuyết trình tiếp theo, bắt đầu từ dịch tễ học, tính toán và sinh học."
3764,病毒学专家，以及提出类似问题的专家，其实验设计具有可比性。,"Chuyên gia virus học và những người đặt câu hỏi tương tự, đã có thiết kế thử nghiệm tương đương."
3764,他不得不就感染因子与阿尔茨海默病得出相反的结论。,Anh ấy phải rút ra kết luận trái ngược về các tác nhân gây bệnh truyền nhiễm và bệnh Alzheimer.
3765,我认为，至少在我看来，我们需要重新设计和运行这些研究。,"Một lần nữa, theo tôi, ít nhất là ý kiến của tôi, chúng ta cần thiết kế lại và chạy những nghiên cứu đó."
3765,如果我们要支持这些研究，并且你运行它们，,"Nếu chúng ta phải hỗ trợ những nghiên cứu đó và bạn thực hiện chúng,"
3766,我很想知道您对如何设计这种状态的意见。,Thật tuyệt khi được nghe ý kiến của bạn về cách thiết kế trạng thái này.
3766,欢迎参加我们下一节会议，以及  Dr。,Chào mừng bạn đến phiên tiếp theo của chúng tôi và Tiến sĩ.
3767,来自 NIH 的史蒂文·雅各布森将主持本次会议。,Steven Jacobson từ NIH sẽ điều hành phiên này.
3767,雅各布森博士？,Tiến sĩ Jacobson?
3767,史蒂文·雅各布森：非常感谢，麦克。,"Steven Jacobson: Cảm ơn bạn rất nhiều, Mack."
3767,我真的很感谢。,Tôi thực sự đánh giá cao.
3768,您能听到我吗？,Anh có nghe thấy tôi không?
3768,我们好吗？,Chúng ta ổn chứ?
3768,Mack Mackiewicz：是的，我们能听到您，我们能看到您。,"Mack Mackiewicz: Vâng, chúng tôi có thể nghe thấy anh, chúng tôi có thể nhìn thấy anh."
3768,Steven Jacobson：谢谢。,Steven Jacobson: Cảm ơn.
3768,嗨。,Xin chào.
3768,再次感谢。,Cảm ơn một lần nữa.
3768,自我介绍一下，我是史蒂夫·雅各布森。,"Giới thiệu bản thân, tôi là Steve Jacobson."
3769,我是美国国立卫生研究院神经病学研究所病毒免疫学部门的负责人。,Tôi là Trưởng khoa miễn dịch học virus tại Viện thần kinh học NIH.
3770,实际上与另一种慢性神经疾病相关的疾病是多发性硬化症。,Một bệnh thần kinh mãn tính khác liên quan là bệnh đa xơ cứng.
3770,我们在这方面做了很多工作。,Chúng tôi đã thực hiện rất nhiều nghiên cứu về vấn đề này.
3770,我们的大部分精力已经转移到疱疹病毒上，,"Phần lớn năng lượng của chúng tôi đã chuyển sang các virus herpes,"
3771,既有EB病毒，也有HHV-6病毒。,Cả virus Epstein-Barr và HHV-6.
3771,我被要求主持这次会议，并展示我们的一些数据。,Tôi đã được yêu cầu chủ trì phiên họp này và trình bày một số dữ liệu của chúng tôi.
3772,但是，希望我们能在疱疹病毒和阿尔茨海默病这个重要议题上获得一些良好的互动和讨论。,"Nhưng một lần nữa, hy vọng chúng ta sẽ có được một số tương tác và thảo luận tốt về chủ đề quan trọng này về virus herpes và bệnh Alzheimer."
3773,他将讨论疱疹病毒感染、抗病毒治疗和阿尔茨海默病。,"Anh ấy sẽ nói về các bệnh nhiễm trùng do virus Herpes, điều trị kháng virus và bệnh Alzheimer."
3774,谢谢。,Cảm ơn bạn.
3774,雨果·洛夫海姆：是的。,Hugo Lovhelm: Vâng.
3774,非常感谢。,Cảm ơn bạn rất nhiều.
3774,您能帮我展示第一张幻灯片吗？,Bạn có thể chiếu slide đầu tiên của tôi được không?
3775,我将从流行病学角度，介绍我们关于这个主题的一些研究数据。,Tôi sẽ trình bày một số dữ liệu từ công việc của chúng tôi về chủ đề này từ quan điểm dịch tễ học.
3776,下一张幻灯片，请。,"Trang chiếu tiếp theo, làm ơn."
3777,虽然这种抗菌肽似乎对不同的病毒和细菌具有广泛的抗菌作用，但并非所有病原体都有可能建立,"Mặc dù peptide kháng khuẩn này dường như có tác dụng kháng khuẩn rộng phổ chống lại các loại virus và vi khuẩn khác nhau, nhưng không phải tất cả các mầm bệnh đều có khả năng thiết lập"
3778,脑部持续性感染会在体内持续很长时间。,Nhiễm trùng dai dẳng trong não có thể tồn tại trong một thời gian dài.
3779,它可以长期存在，免疫系统无法消除它，它还可以通过三叉神经到达大脑。,"Nó có thể tồn tại trong một thời gian dài, không thể bị hệ thống miễn dịch loại bỏ, và nó cũng có một con đường đến não thông qua dây thần kinh sinh ba."
3780,它可以诱发阿尔茨海默病斑块。,Nó có thể gây ra các mảng bám bệnh Alzheimer.
3781,这是一个我们一直在研究的模型。,Đây là mô hình mà chúng tôi đã làm việc.
3782,这不仅是因为我们携带单纯疱疹病毒，事实上大多数人都会，而且还因为缺乏对感染的控制。,"Không chỉ chúng ta mang virus herpes simplex, mà thực tế hầu hết mọi người đều mang, mà còn là sự thiếu kiểm soát đối với nhiễm trùng."
3784,我们认为这会导致多年来的慢性低度感染和抗菌反应,Chúng tôi nghĩ rằng điều này dẫn đến nhiễm trùng mãn tính cấp độ thấp và phản ứng kháng khuẩn trong nhiều năm
3785,导致阿尔茨海默病病理缓慢积累，随后出现症状性阿尔茨海默病。,dẫn đến sự tích tụ chậm bệnh lý Alzheimer và bệnh Alzheimer có triệu chứng sau này.
3785,下一张幻灯片，请。,"Slide tiếp theo, xin vui lòng."
3785,我来自,Tôi đến từ
3788,这意味着，不仅单纯疱疹病毒可以诱发这些变化，而且它在人群水平上也具有显著的影响。,"Điều đó có nghĩa là không chỉ herpes simplex có thể gây ra những thay đổi này, mà nó còn ảnh hưởng đáng kể ở cấp độ dân số."
3789,我们想调查一下。,Chúng tôi muốn điều tra điều đó.
3789,我们使用了两种主要的人群材料。,Chúng tôi đã sử dụng hai loại vật liệu nhóm chính.
3789,Betula 人群材料，,"Vật liệu nhóm Betula,"
3790,该研究跟踪了 3500 名个体多年，平均随访时间为 11.3 年，共记录了 245 例阿尔茨海默病病例。,"Nghiên cứu này theo dõi 3.500 cá nhân trong nhiều năm, với thời gian theo dõi trung bình là 11,3 năm và 245 trường hợp bệnh Alzheimer xảy ra."
3791,以及来自瑞典北部健康与疾病研究的另一项材料，其中我们有 360 例明确定义的阿尔茨海默病病例，以及数量相同的密切匹配的对照组。,"và một tài liệu khác từ Nghiên cứu Sức khỏe và Bệnh tật Bắc Thụy Điển, nơi chúng tôi có 360 trường hợp bệnh Alzheimer được xác định rõ ràng và một số lượng bằng nhau các đối chứng được khớp một cách chặt chẽ,"
3792,我们有大约在诊断前 10 年采集的血浆样本。,nơi chúng tôi có các mẫu huyết tương được lấy khoảng 10 năm trước khi chẩn đoán.
3792,在第二项研究中，我们可以,"Trong nghiên cứu thứ hai, chúng tôi có thể"
3793,几年前发表的一项研究首次发现单纯疱疹病毒携带与阿尔茨海默病风险增加之间存在关联。,Lần đầu tiên thấy mối liên hệ giữa việc mang virus Herpes simplex và nguy cơ mắc bệnh Alzheimer tăng lên được công bố cách đây vài năm.
3794,在 Betula 队列研究中，我们没有观察到携带单纯疱疹病毒的影响，但观察到近期复发的影响，通过血清中的 IgM 抗体来衡量。,"Trong nghiên cứu đoàn hệ Betula, chúng tôi không thấy tác động của việc mang virus Herpes, nhưng thấy tác động của sự tái hoạt động gần đây, được đo bằng kháng thể IgM trong huyết thanh."
3795,IgM 抗体是近期单纯疱疹病毒再激活的标志，与之相关的风险约为以后患上阿尔茨海默病的风险的两倍。,"Kháng thể IgM là dấu hiệu của sự tái hoạt động gần đây của virus Herpes simplex, và điều đó có liên quan đến nguy cơ tăng gấp đôi về bệnh Alzheimer sau này."
3796,这与之前从法国队列中报告的结果类似。,Đây là một kết quả tương tự như những gì đã được báo cáo trước đây từ một nhóm người Pháp.
3797,正如您所见，与 IgM 抗体相关的风险增加大约延迟了 8-10 年。,"Như bạn có thể thấy, nguy cơ gia tăng liên quan đến kháng thể IgM bị trì hoãn khoảng 8-10 năm."
3798,我的理解是，如果发生明显的病毒重新激活，那么疱疹病毒可能会进入大脑，然后开始这种缓慢的,"Sự hiểu biết của tôi là nếu có sự tái hoạt động đáng kể, thì virus herpes có thể xâm nhập vào não và sau đó bắt đầu quá trình chậm này,"
